text,label
"Brad was angry. He was angry at the apartment building manager. The apartment building manager had kicked him out. ""If you can't pay the rent,"" the manager said, ""I have to kick you out."" ""But I always pay the rent on time,"" Brad said. ""That's nice, but you're supposed to always pay the rent on time,"" said the manager. One evening Brad drove to the gas station. He bought a gallon of gas. He put the gas into a gas can. He waited until 11 p.m. The manager lived in a corner apartment. His apartment was on the ground floor. Brad waited until the manager's lights went out. He poured all the gas in the hall near the manager's door. He lit a match.",A1
"She wanted to have a baby. She wanted to have a baby girl. He wanted to have a baby. He wanted to have a baby boy. He loved her. He said, ""Okay, we will have a baby girl."" She loved him. She said, ""Okay, we will have a baby boy."" They both loved each other. They both wanted to make each other happy. He talked to his parents. He asked them what to do. She talked to her parents. She asked them what to do. His parents said, ""No problem. Have two babies. Have a baby girl and a baby boy."" Her parents said the same thing! So they had two babies. They had a baby girl. Then they had a baby boy.",A1
"Everything is going wrong today.
Well, at least the weather is nice.
Oh, yeah. Imagine if it had rained like they said it would.
I know, I would have gotten soaked walking home.
Yeah, I love when the sun is shining, but it's not too hot.
I do, too. This weather is pretty sweet.
I guess everything will be okay in the end.
So all you needed was some sunshine.
Yeah, I guess you were right - for once.
Hey! I'm always right.",A1
"Heard it's supposed to rain.
Where did you hear that from?
The news. The weatherman said there is a high probability of rain.
Since when have you started watching the news?
I've always watched the news. Well, at least to check out the weather.
What else did they say about the weekend?
I think they said it was going to rain throughout the weekend.
Throughout the weekend? Don't pull my chain.
I'm not. They said it, not me. I know you had plans.
Well, I don't believe it. Just like I don't believe you watch the news.
Okay, suit yourself. I'd take an umbrella though.
I won't. I'd rather get wet than listen to you.",A1
"He stopped at the motel. It was late at night. It was almost midnight. He asked the motel clerk, ""Do you have a vacant room?"" She said she had a vacant room. He asked how much it was. She said it was $100 for the night. ""But the night is half over,"" he said. ""Can I pay half price for the room?"" She said yes. ""But there is one condition,"" she said. ""If we only get half, you only get half. You must sleep on only one-half of the bed. You can use only one of the two pillows. The bathroom has hot and cold water faucets. You can use only one faucet. The cable TV has 100 channels. You can watch only 50 channels.""",A1
William looked at his bowl of soup. It was chicken soup. There was white rice in the soup. William liked rice. There were pieces of chicken in the soup. William loved chicken. The pieces of chicken were white. They were small and square. They weren't big and round. There were pieces of orange carrots in the soup. William didn't like carrots. He picked up a piece of carrot with his fingers. He put it on the table next to his bowl. He took all the pieces of carrots out of the bowl. He put them all on the table. Then he ate his soup.,A1
"Are we going to the park today, mom?
Of course we will, David.
When can we go?
After our chores are done.
Okay. What should I do?
First, finish your homework.
I am already finished, mom.
Clean your room, and we can go.",A1
Jerry has no job any more. He has a little money. But he does not have enough money for rent. He cannot pay his rent. He has to move out of his apartment. He will move out next week. He will move into his car. He will put all his clothes into his car. He will put his pillows and blankets into his car. He will sleep in his car. He will look for another job. After next week he will not be able to take a shower. He will have to use a public bathroom. He won't be able to drive his car. He won't have money for gas. Jerry needs help.,A1
"Up, down. Up, down. Billy was doing pushups. His arms were bent. His palms were on the ground. His toes were on the ground. His back was straight. His belly was close to the ground. His nose was close to the ground. Then he straightened his arms. Now his nose was almost two feet above the ground. His back was straight. His arms were straight. His head was higher than his feet. His feet were lower than his head. That was one pushup. Then Billy bent his arms. His nose and belly almost touched the ground. Then he straightened his arms again. That was another pushup. Billy did eight more pushups. He did ten pushups. He did ten pushups every day.",A1
"Come and join our lunchtime yoga class with experienced yoga teacher Divya Bridge!
When? Every Tuesday at 1.30 p.m.
Where? Meeting Room 7
How much? GBP10 for four 30-minute classes.
What to bring? Comfortable clothes. Divya will provide the yoga mats.
How to join? Write to Sam at Sam.Holden@example.com
 
We can only take a maximum of 20 in the room, so book now!
",A1
"Hi! Nice to meet you! My name is John Smith. I am 19 and a student in college. I go to college in New York. My favorite courses are Geometry, French, and History. English is my hardest course. My professors are very friendly and smart. It's my second year in college now. I love it!
I live in a big house on Ivy Street. It's near the college campus. I share the house with three other students. Their names are Bill, Tony, and Paul. We help each other with homework. On the weekend, we play football together.
I have a younger brother. He just started high school. He is 14 and lives with my parents. They live on Mulberry Street in Boston. Sometimes they visit me in New York. I am happy when they visit. My Mom always brings me sweets and candy when they come. I really miss them, too!",A1
"She went to the circus with her parents. She was excited. She had never been to a circus. There were many clowns at the circus. She liked the clowns. They had funny faces. They had big, red noses. They wore funny hats. They wore big shoes. Their shoes were much bigger than her dad's shoes. They were twice as big as her dad's shoes. The clowns had loud horns. They honked their horns at each other. They didn't talk. They used their horns to talk. Honk, honk! She laughed at the clowns. They were so funny. They made her laugh. She told her dad, ""Daddy, guess what? When I grow up, I'm going to be a clown!""",A1
"Louis got a new book. The book was about animals. Louis loved animals. The book had lots of pictures. It had pictures of dogs and cats. It had pictures of cows and pigs. It had pictures of chickens and rabbits. It had pictures of squirrels and birds. Louis looked at the pictures on the first page. Then he turned the page. He looked at the pictures on the second page. Then he turned the page again. The book had 30 pages in it. Louis looked at all the pictures on all the pages.
",A1
"Teacher, I have a question.
Please raise your hand, Karen.
Raise my hand?
Yes. Raise your hand first.
Okay, teacher. My hand is up.
Yes, Karen. What is your question?
What time is class over?
It is over at 2:00 o'clock.",A1
There was something wrong with his leg. It burned. But it burned in one spot only. He didn't know what was wrong. The spot was smaller than a dime. It was on the back of his leg. He picked up a hand mirror. He used the hand mirror to look at the back of his leg. He saw a small lump. He put his finger on the lump. The lump was hard. It wasn't a soft lump. The lump felt like a small stone. It was like a small stone under his skin. But it was like a small stone that was on fire. It burned. Something was wrong. He needed to see a doctor.,A1
"Do you have a restroom?
Only for employees.
But I really need to go.
I can't let you go. There's a restroom in the market across from us though.
That restroom is really dirty. It smells like someone died in there.
Fine, I'll take you to our restroom.
Yay! Thank you so much.
We have to go secretly. If anyone sees you use the restroom, I'll be fired.
Don't worry. I will be small and quiet as a mouse.
Okay, good. The password is 595. Go quickly before anyone sees you.
Thank you for your kindness.
You owe me if we ever see each other again.",A1
"He was bored. He wanted to do something fun. He wanted to do something fun with his friend. He called up his friend. ""I'm bored. Let's do something fun!"" he said. His friend said, ""That sounds great. I'm glad you called. I'm bored, too. What do you want to do?"" He said he wanted to go to the beach. His friend said that sounded great. He picked up his friend in his car. They went to the beach. They threw a Frisbee to each other. They swam in the ocean. They built a big sand castle. They watched the sailboats. They watched the sea gulls. He drove his friend home. ""That was fun! Let's do it again sometime,"" his friend said.",A1
"This is my first boat ride, Patricia.
It's mine too, Sandra.
Is it safe?
I thinks so. Daddy goes all the time.
He told me we can row the boat.
Row the boat?
Yes. Take this oar and row.
Wow. This is fun. We are moving.",A1
"	
Good morning, Jennifer.
Hi, Nancy. You are here early.
My mom drove me to school today.
You don't take the school bus?
Not always. 
I take the bus every day.
I used to. Now my mom drives me.
I like taking the bus.",A1
"Emily sat down on the sofa. She had a big, soft sofa. It was comfortable. It was a comfortable sofa. She took off her shoes. She put her feet on the coffee table. The TV remote was on the coffee table. She picked up the remote. She pointed it at the TV. She turned on the TV. The news was on. The reporter said that a plane had crashed. More than 100 people died. The reporter said that a bridge had collapsed. More than 20 people died. She turned off the TV. She had enough problems at home. She didn't need to hear about more problems in the world. She had money problems. She had health problems. She had family problems. Who needed to hear about more problems?",A1
"The mayor was in a hurry. He was late. He drove his car faster. He didn't want to miss his plane. The traffic light was red. He went through the red traffic light. I'm glad no police are around, he thought. He heard a siren. He saw a red light behind him. The red light was on top of a police car. The mayor didn't stop. He was in a hurry. He was late. He was the mayor. He drove his car faster. The police car followed the mayor. It followed the mayor to the airport. The mayor got out of his car. The policeman got out of his car. ""You're under arrest,"" he said. ""You can't arrest me. I'm the mayor,"" said the mayor.",A1
"Do you like cars? Are you friendly and do you like chatting with people? Would you like to make GBP200 a day selling cars? If you answered yes to the above questions, we'd like you to be on our team! (Driving licence required.)
Company
Motor Ground is a car sales company that buys and sells used cars.
Location
Chennai, India
 
We're looking for a marketing manager to manage an international team. Ability to speak English necessary. Salary is GBP50,000 a year.
Company
Groovy is a German clothes company that has shops in countries across Europe.
Location
Munich, Germany
 
French teacher wanted to teach children between the ages of 3 and 12. Applicants must have teaching experience. GBP15 per hour.
Company
LinguaFun is a language school that offers modern language classes to students of all ages.
Location
Singapore
 
Nurse needed in private hospital. Must be registered to work in the UK. GBP25,000 per year.
Company
Private hospital with 50 years' experience providing high-quality health care.
Location
London, UK",A1
"I have to go to bed early.
Why? The night is still young!
I have a class at 7 a.m.
That's tough! My earliest class is at 9 a.m.
That sounds amazing to me.
How do you stay awake in that class?
Before I go to class, I drink four cups of coffee and take a cold shower.
Interesting routine. Does it work?
Kind of. It's better than not doing it at all.
Why are you taking that class?
It's only offered once a year, so I have to take it now.
I hope the class is interesting, at least.",A1
"Betty was excited. It was December 1. Christmas Day was only 24 days away. She was looking at a magazine. It was a magazine for little girls. There were many pictures in the magazine. There were many pictures of dolls. The dolls were from many countries. There were dolls from Mexico. There were dolls from China. There were dolls from France. There were dolls from everywhere. There were so many dolls. She showed the pictures to her mom. ""Mommy, will Santa bring me all these dolls?"" she asked. ""No, honey,"" her mom said, ""Santa will bring you only one doll. So pick the one you like best."" ""But, Mommy,"" she said, ""I like them ALL the best.""",A1
"Kathy finished her sandwich. She had a chicken sandwich for lunch. She got up from her chair. She took her plate to the kitchen sink. She put the plate in the sink. She turned on the cold water faucet. She rinsed the plate. She picked up a paper towel. She wiped the plate dry. She put the plate on the counter. Her mother walked into the room. ""Did you wash that plate with soap?"" she asked Kathy. Kathy said no. ""I couldn't find the soap,"" she said. Her mom said, ""What's this right next to the cold water faucet?"" Kathy said, ""Soap."" Her mom told her to wash the plate again.",A1
"Davy was 10. His dad was driving the car. The radio was on. His dad was listening to the radio. The man on the radio was talking about an accident. The accident was on the freeway. Two people were dead. The accident had just happened 30 minutes ago. His dad told him that life can be short. Accidents happen everywhere. They happen to everyone. ""You must always be careful, Davy,"" his dad said. ""Never be in a hurry. Always pay attention to other drivers."" Davy said he would be a careful driver. He would never be in a hurry. He would always pay attention. ""Can I drive the car now?"" he asked his dad.",A1
"Hey Linda. Want to play?
Okay, Joseph. What do you want to play?
Let's climb this tree.
No. That's dangerous.
No, it's not.
Yes, it is. We can fall.
Just watch, okay. It's easy.
That looks like fun.",A1
"There's a huge rip here.
But there's tape on it!
Did you put the tape there?
No, it was there before.
I know you're lying to me.
If you know, then why did you ask if I put the tape on?
I wanted to see if you were a liar or not.
How did you know I'm lying?
Before you check out the book, the librarian checks it for damage.
Wow, you guys think of everything.
Yes. Anyways, you owe $10.
Fine, here you go.",A1
"Hello, is this Mr. Smith? I'm Mrs. Jones.
Hello, Mrs. Jones. Did you get my message?
Yes, I did, I'm returning your call.
Oh, right, of course.
What's the problem? Is James in trouble?
I caught him copying a classmate's test today.
Oh, that child is incorrigible!
I'm afraid I'll have to give him detention this time.
It's alright, I understand.
James certainly is strong-willed.
Yes, he needs a firm hand and discipline!
He's a good boy. Now if only he'd stop cheating!
",A1
"Billy always listens to his mother. He always does what she says. If his mother says, ""Brush your teeth,"" Billy brushes his teeth. If his mother says, ""Go to bed,"" Billy goes to bed. Billy is a very good boy. A good boy listens to his mother. His mother doesn't have to ask him again. She asks him to do something one time, and she doesn't ask again. Billy is a good boy. He does what his mother asks the first time. She doesn't have to ask again. She tells Billy, ""You are my best child."" Of course Billy is her best child. Billy is her only child.",A1
"Let's go to see a movie, Anthony.
That sounds great, Lisa.
What do you want to see?
Let's see something funny.
Do you know of a good one?
Yes, but let's pick one we both like.
All right. We can look online.
That's a great idea, Lisa.",A1
"Herman didn't like his first name. He had never liked it. He wanted to change it. He asked his mother. She said it was too late to change his name. She said he could use his middle name. She would call him by his middle name. She asked him if that was okay. Herman said yes. ""From now on,"" he said, ""please call me by my middle name. From now on, please call me Adam."" His mother said that was no problem. ""Goodbye, Herman,"" she said, ""and hello, Adam."" When Adam's father came home from work, Adam's mom said, ""Guess what? We have a new son.""",A1
"Okay Laura. Let's go.
Just a second, mom.
Don't forget to put on your seatbelts.
Do I have to?
Yes. You have to. 
But we are only going to the store.
It's the law, Laura.
And to be safe, too. Right, mom?",A1
"She won the contest. She won the Rose Queen contest. She was the new queen for the Rose Parade. She was so happy. She would be in the parade on New Year's Day. She was so excited. She would be on TV. Millions of people would see her. She would wave to people on the sidewalks in Pasadena. Pasadena was the home of the Rose Parade. Every year, thousands of people spent New Year's Eve on the sidewalks of Pasadena. They wanted to see the Rose Parade. Almost 50 floats are in the Rose Parade every year. All the floats are beautiful. They have lots of beautiful flowers. She would ride on a beautiful float. She would wave to everyone. Her parents and friends were so happy for her.",A1
"Do you know who won against the Dodgers and the Cubs?
I'm sorry, but I don't follow baseball.
Oh, really? Why not?
I've never really got into baseball. I like basketball better.
Oh, okay. Do you have a cell phone?
Yes, why do you ask?
Could you check to see who won the baseball game?
Sure, let me check. It'll take one minute. It looks like the Chicago Cubs won seven to three.
Yes! I was rooting for the Cubs.
Well, they won. Glad I could be of some service.
Thanks again. Have a nice day.",A1
"Jack was hungry. He walked to the kitchen. He got out some eggs. He took out some oil. He placed a skillet on the stove. Next, he turned on the heat. He poured the oil into the skillet. He cracked the eggs into a bowl. He stirred the eggs. Then, he poured them into the hot skillet. He waited while the eggs cooked. They cooked for two minutes. He heard them cooking. They popped in the oil.
Next, Jack put the eggs on a plate. He placed the plate on the dining room table. Jack loved looking at his eggs. They looked pretty on the white plate. He sat down in the large wooden chair. He thought about the day ahead. He ate the eggs with a spoon. They were good.
He washed the plate with dishwashing soap. Then, he washed the pan. He got a sponge damp. Finally, he wiped down the table. Next, Jack watched TV.",A1
Frank is not an old man. He is only 61 years old. But he is dying. He is in the home for old people. Nobody visits him. His wife doesn't visit him. She is already dead. She died six months ago. She died in the street. She was crossing the street. A car ran over her. Frank loves his wife. He got sick after she died. He never got better. The doctor says that nothing is wrong with Frank's body. The doctor says that Frank wants to die. The doctor is right. Frank does not want to live without his wife.,A1
"I can't spend anymore money after I buy my English textbook.
How much is your English textbook?
It's $198. I'm not kidding.
That's ridiculously expensive! What's the title of the textbook?
It's called How to Write Well.
Dude, someone is selling that book for $30.
No way. What edition is it?
I think it was the 10th edition.
Oh, no wonder he or she is selling it for only $30.
What edition do you need?
I need the 21st edition.
The publisher seems to be really making money, considering the number of editions.",A1
"Rodney's uncle is in jail. He went to jail because he was drunk. He was driving his car. He was going the wrong way on a one-way street. He almost hit three other cars. Someone called 911. A police car chased Rodney. The police car turned on its red light. The red light was bright. The police car turned on its siren. The siren was loud. Rodney did not pull over. He did not stop his car. Finally, he went off the road. He ran into a tree. He got out of his car. He was okay. His car was not okay. The policeman said, ""You are drunk. I'm taking you to jail.""",A1
Jennifer pulled the trash can out to the street. She pulled the trash can out to the street on Monday morning. Monday was trash day. The trash truck came to her house. The truck had a metal arm. The metal arm picked up the trash can. It raised the trash can into the sky. It emptied the trash can into the truck. Then the arm put the can back on the street. On Monday afternoon Jennifer walked out to the street. The trash can was empty. She pulled the trash can back into her yard. Next Monday she would pull it out to the street again.,A1
"It was a new pet store. Brian walked into the new pet store. He said hello to Paul, the owner. Paul said hello to Brian. Brian said, ""This is a clean pet store. This is a quiet pet store. This pet store doesn't smell."" Brian looked around the store. Brian walked around the store. He didn't see any pets. He didn't see one pet. ""Where are the pets?"" he asked. ""The pets are right here,"" said Paul. Paul opened a catalog. The catalog was full of pictures. It was full of pictures of pets. ""Just pick any pet you like,"" said Paul. ""We will mail it to you."" ""What if I don't like it?"" asked Brian. ""Just mail it back,"" said Paul.",A1
Sandra picked up the bag of peanuts. It was a bag of roasted peanuts. She opened the bag. She poured out some roasted peanuts onto the table. There were about eight peanuts on the table. The peanuts were still in their shells. Each peanut was in its shell. Sandra picked up a peanut. She held it in her hands. She put her thumbs on the peanut. She broke the shell open with her thumbs. Sandra opened the shell. Inside the shell were two little red peanuts. Each peanut had red skin on it. Thin red skin covered both little peanuts. She took a little red peanut out of the shell. Sandra ate the little peanut with the red skin on it.,A1
"Hello, is this the Smith residence?
What's for dinner?
I should be asking you that.
What? Why do you say that?
You're old enough to cook dinner.
Are you saying it's my turn now?
Actually, that's exactly what I'm saying.
What would you like to eat, then?
I'm craving some spaghetti, bread, and even a salad.
Frozen pizza it is, then!
You are so lazy! Can you even cook?
Of course I can cook! I choose not to.
You're having hot pockets for dinner tomorrow.",A1
"Can you explain baseball to me?
I can try to explain the basics. What do you want to know?
What are strikes?
Every batter has three strikes. When they get three strikes, they are out.
Okay, but what about when the umpire calls a ball?
Once an umpire calls four balls, then the batter goes to first base.
What happens when a pitcher hits a batter with the ball?
The batter goes to first base.
What if someone is on first base?
Then whoever was on first base goes to second base.
Oh, okay. What's a no-hitter?
A no-hitter is when a team doesn't get a hit throughout the game.
So, that's a good thing for the pitcher?
Yes, because that means he pitched really well.",A1
Don has cancer. He is 12 years old. But he is lucky. The doctor knows how to fix Don's cancer. The doctor told Don's mom to bring him to the hospital. Don's mom said no. She will let God fix Don's cancer. God will fix Don's cancer. She does not trust the doctor. She doesn't trust the hospital. She only trusts God. The doctor said Don will die. He said Don must come to the hospital. Don's mom ran away. She ran away with Don. The police are looking for Don and his mom. They want to save Don's life. Only the doctor can save Don's life.,A1
"I don't have any clean laundry for tomorrow!
Well, you should do your laundry then.
Laundry is such a hassle!
Pack the laundry bags and let's go to the Laundromat.
Oh, alright. I don't have much, though.
Do you have any quarters?
Yes. I have enough for the washer and dryer.
Alright then, let's get going.
This is going to take forever.
The longer you keep complaining, the longer it'll feel.
I'd rather be playing video games.
I'd rather you wore a clean shirt to school tomorrow.
",A1
"She looked at the moon. It was big. It was round. It was white. It was big and round and white. It was much bigger than all the stars. The stars were little lights. The moon was a big, bright light. She looked around. She could see other houses. She could see the sidewalk. She could see the street. The moon was bright. It was not as bright as the sun. But it was much brighter than the stars. She looked at the moon. Her dad said there is a man in the moon. She looked for the man in the moon. She looked for his eyes. She looked for his nose. She looked for his mouth. She did not see the man in the moon.",A1
"Jack paid $100,000 for his house. He had bought his house 30 years ago. It was a big house. It had four bedrooms. It had four bathrooms. Jack was alone. His wife had died. His children had moved out. His house was too big for one man. He decided to sell his house. He called up a real estate agent. She visited Jack. She looked at his house. She looked at all the rooms. She looked at the front yard. She looked at the back yard. She looked at the garage. ""This is a beautiful house,"" she said. ""I think this house will sell for $500,000."" Jack said, ""That's great. I will give $300,000 to my children. I will buy a small house for $200,000.""",A1
"Would you like to donate money for Christopher?
Wait, what happened to Christopher?
He was hit by a car after school the other day.
What? That was terrible!
That day I was going to walk home with him, but I decided to go to the library.
I can't believe it. Is he okay?
He broke some bones, but other than that, he is okay.
Oh, great! So, why are you collecting money for him?
The hospital bills are sort of steep. His parents can't afford it.
Oh, wow! Well, here is my last $10. Please send my best to Chris.
Thank you. Every dollar counts.
Bless your heart for helping him out.",A1
"She looked at the man. He was walking on the sidewalk. She did not know this man. He was a stranger. She did not trust this man. He did not live in this neighborhood. She was driving her car slowly. She was almost home. She drove past the man. She watched him in her rear-view mirror. He stopped walking on the sidewalk. He walked up her neighbor's driveway. A car was in the driveway. He walked up to the driver's door. He stopped. Then he walked back to the sidewalk. What was he doing, she wondered. Then she realized what he was doing. He was testing the driver's door. He was testing it to see if it was locked. She called the police.",A1
"Can I borrow your class notes from yesterday's lecture?
Heck no! You're so lazy.
What are you talking about? I was sick yesterday.
I don't care. Ask someone else.
You're so mean!
I can't let anyone borrow my class notes.
Why not? They're just notes.
I let a classmate borrow my notes once, and she sold copies to people.
That's crazy! For how much?
She sold each class note set for $5.
Don't worry, I promise not to sell your notes.
I can't take your word for it.",A1
"Bill stole a wheelchair. The wheelchair did not belong to him. It belonged to someone else. The wheelchair belonged to Jenny. Jenny could not walk very far. She got tired very fast. It was her wheelchair. Jenny was inside her house. Her wheelchair was on the front porch. Bill saw the wheelchair on the front porch. He looked around. Nobody was around. He walked up to the front porch. Bill grabbed the wheelchair. He pushed it in front of him. He pushed the wheelchair to his home. He opened the door to his home. Bill pushed the wheelchair into his home. ""Look, Grandma,"" he said, ""I brought you a new wheelchair.""",A1
"My baseball game starts at 2 p.m. today. Will you be there?
Yes, I will definitely be there.
Great! I will tell my family to save you a seat.
What position will you be playing?
I will be playing first base, but the coach may switch me.
If he switches you, what position will you play?
I think he wants me to pitch.
You are a pitcher as well?
Yes, I am. I'm still training, but I can throw.
I didn't know that about you.
Well, hopefully you can see me pitch today.
Awesome! I can't wait.",A1
"He looked in the mirror. What were all those red spots on his face? Every morning he had fresh red spots on his face. Were they insect bites? Were insects biting him at night? What were those red spots? They would usually disappear in a few hours. Then his face would look normal. It would look like a normal face. It would have no red spots. But every morning, he had an ugly face. All those red spots! What was happening at night? Was it his pillow? Was something in his pillow? Was something in his pillow making the red spots? He would buy a new pillow. Maybe his pillow was the problem.",A1
"Good morning Jason. Time to get up.
Good morning, mom. Is it Christmas?
Yes, dear. It's Christmas morning.
Yay! Can I open my presents?
Of course, you can. 
I can't wait to see what I got.
Go ahead. This box is from your sister.
I hope it's a racecar!",A1
"Why is the printer line so long?
It's finals week.
Oh yeah, you're right.
This happens every year, so I got smarter.
What do you mean?
I printed my stuff for finals at home.
Oh, that is smart. I have to get in line now.
What do you have to print?
I have to print some notes.
Good luck. You'll be waiting here for a long time.
I bet the ink and paper will go out.
If that happens, you're in trouble.",A1
"Gee, dad. Is my mom okay?
Of course she is, Sharon.
But we are at the hospital.
It's because she is having a baby tonight.
Tonight? Are you sure?
Yes, Sharon. You are getting a baby sister.
A baby sister? Wow! I can't wait.
Your mom will be fine. Don't worry.",A1
"Hey, Lisa. Let's go ride the merry-go-round.
What is that?
It's a game we can play. Follow me.
Okay, Carol. Let's go.
Here you get on. I'll push.
Wow! This goes fast. Jump on!
Okay. Here I go!
Yay! This is fun!",A1
"He loved his new jacket. It was his favorite jacket. He loved the color. It was tan. He loved the weight. It was medium weight. It was not too light. It was not too heavy. He loved the fit. It fit him well. He put the jacket on. He looked at the jacket in the mirror. It looked good. What a good-looking jacket, he thought. He went to the doctor's office. The office was warm. He took his jacket off. He put it on the chair next to him. A nurse called his name. He stood up. He went to the examination room. He forgot that his jacket was on the chair. But it wasn't on the chair for long. Another patient took it home.",A1
"I'm bored. Do you want to do something?
What did you have in mind?
Do you want to go drink?
No, I have work tomorrow, and I don't want to be hung over.
You don't have to get wasted.
I know you. You won't shut your mouth until I get wasted.
Fine. Let's go to the record store. I hear they have new vinyl.
I'm down to go to the record store. I haven't been there in a while.
Actually, I don't feel like going to the record store.
Well, what do you want to do?
Let's go to the movies instead?
Yeah, that new movie that I want to see is out. Let's go.",A1
