text,label
"It has always been a dream of mine to visit New York. My parents always talked about going to New York, but we never went. I loved a lot of things about New York, but one thing that I really wanted to see was the Statue of Liberty. My parents aren't from the United States, but I was born here. They saw the Statue of Liberty as something more, not just as something people wanted to go see and take pictures of.
 
My parents never saw the Statue of Liberty because we lived in Texas. They crossed the border, and longed to see the Statue of Liberty with their own eyes, but never got the chance. I decided that I was going to fulfill their dream. I finally saved enough money for a plane ticket, and went to stay with a friend that I had met at home but now in New York. We talked over the Internet, and she told me that if I ever got the chance to go to New York, I could stay with her. I called her the day I got my plane ticket.
""Guess who's going to New York,"" I said. She started yelling and saying that it was going to be a lot of fun. I told her that my first stop had to be the Statue of Liberty. She told me that she couldn't wait. When I got out of the plane, I couldn't believe how cold it was. I got my luggage and met my friend outside of the airport. I hugged her and we got a taxi to take us to her home.
When we got to her house, she showed me her room and told me we would be leaving for the Statue of Liberty in an hour. I took a shower and put on two sweaters. We got a taxi, and went to see the Statue of Liberty. It took a while, but we finally got to the island. I couldn't believe the Statue of Liberty was right before my eyes. I started crying, and felt my parents were right here with me. I always felt like a foreigner in this country even though I was born here. Now I understood why they wanted to visit the Statue of Liberty so much.",A2
"Mike was having a beer in the living room one evening while watching a football game. His five-year-old son Rob was playing with Legos on the floor. ""Hey Dad, bet I can make one of these Legos disappear,"" Rob told his dad. Mike was only half paying attention to his son since his favorite team was playing. ""Uh huh,"" Mike absent-mindedly answered. ""Tada! I made it disappear!"" Rob said proudly. Mike asked his son what his secret was. ""A magician never tells,"" Rob said while tapping his nose. Mike shrugged his shoulders. ""Guess, Daddy. Guess!"" Rob encouraged.
 
Mike first guessed the Lego was in his son's pocket. He was wrong. Then Mike guessed that the Lego was in his son's sock. That too was a wrong guess. Mike gave up. ""It's in my nose, Dad!"" Rob proudly declared. Mike spit out his beer and rushed to look up his son's nose. He couldn't see anything up there. He went to the kitchen junk drawer and took out a small flashlight. Mike looked up his son's nose again. He still couldn't see the bright yellow Lego piece. ""Are you sure it's up there?"" Mike asked his son. Rob nodded. ""Does it hurt?"" Mike asked. Rob shook his head.
Mike didn't want to stick anything up his son's nose to try and take out the mini toy brick out. He was scared he would push the Lego up higher and hurt his son. ""I guess we have to go to the hospital,"" Mike told his son. Rob looked scared. It was a short drive to the hospital emergency room. Mike felt like the most negligent dad in the world when he told the triage nurse the reason for the visit. ""My son has a Lego stuck up his left nostril,"" Mike said in a low voice.",A2
"My best friend's name is Joseph Taylor, but he prefers to be called Joe. He does a lot of stupid stuff, and it usually gets him in trouble. The other day, while he was trying to impress some girls, he fell off his skateboard and broke his arm. Joe had to get his arm in a cast, but he told me it was worth it. He had already gotten three phone numbers from the girls he was trying to impress.
 
I always love Joe coming over to my house, because it makes my day more exciting. After he showed me his arm, Joe asked me if I wanted to go to the mall. ""Sure, why not?"" I said. I asked my mom for permission, and she said yes.
When we got to the mall, Joe wanted to get something to eat, so we went to McDonald's. We got two hamburgers and two sodas, and then we went walking around the mall. For some reason, Joe always liked stealing things from the stores at the mall. I never understood why he stole the things he did. For example, that day he stole three key chains, five pairs of socks, and a t-shirt of a television show that he had never heard of. Joe always said the same thing when he got out of the store, ""I love the rush of stealing!"" I always looked at him, shook my head, and called him an idiot.
The worst was yet to come. When we were leaving the mall to go catch the bus, a security guard grabbed Joe and me by the shoulders and told us we couldn't leave. The security guard took us to his office, and called our parents. I was worried because I knew my dad would yell at me. Joe, on the other hand, was laughing and was telling me jokes. When our parents showed up to pick us up, Joe looked at me, smiling, and said, ""See you in a couple of months."" I looked at him, shook my head, and called him an idiot.",A2
"From: Gabriela Flores
To: Yuki Sato
Subject: Request for new price list for V1698 face creams
Dear Yuki,  
We are presenting to some new clients next Monday 10 December and they are interested in our V1698 face creams.
I understand from Kate that the prices have changed recently. She mentioned that you have the new price list. Do you think you could email it to me?
I would be grateful if we could have it by close of business on Thursday 6 December. That would give us time to prepare for our presentation.
Thanks very much for your help.
Best regards,
Gabriela",A2
"Richard grew up in Los Angeles, California, and had a pretty good life. There was food on the table and he had plenty of clothes to wear. He didn't really have any needs. He went to a good school in a nice area of the city, and had many friends. Richard grew up with three older sisters, who also enjoyed their life in California, and had many friends. All this was possible because of their father Michael.
 
Michael was born into poverty in a small town just outside of Mexico City. When Michael was a boy, he remembered times when there was not enough food to eat, or fresh water to drink. Whenever he was thirsty, he would go to the river to collect water. Michael lived in a hut that had no floor. Many times he slept on the dirt, with just a blanket between him and the ground.
That all changed when, at the age of 17, Michael emigrated to the United States with his family. The first few years were almost as difficult as it was in Mexico, but gradually things began getting better for Michael and his family.
When Michael turned 19, he decided to enroll into a community college. His father had always stressed the importance of learning English while they lived in Mexico. That talent was very useful to Michael now. Soon Michael was bringing home excellent report cards. Because of this, he was able to transfer to a university and earned his degree in engineering.
Michael got a great job that paid well, which allowed him to move into a better part of town, and to help his parents, too. He soon had a family of his own. When Richard was born, it was the happiest day in Michael's life.",A2
"It was the first week of June. Gabi just finished her third year of high school in El Sereno. However, when she received her report card in the mail, she learned that she failed a semester of algebra. This meant she had to go to summer school.
 
Gabi was glad she had the chance to make up the class. She can't move on to the next level in math if she doesn't pass algebra. Summer school isn't easy though. Gabi has to master the material in 6 weeks instead of the 20 she had during the regular school year.
Summer school also meant that Gabi would be stuck in a hot classroom while most of her friends were at the beach or local amusement parks. Her friends passed algebra, so they had most of June, July, and August free from school work. Going to summer school also meant that Gabi's family had to change their summer vacation plans.
Gabi had to be in summer school from 9 a.m. to noon. She couldn't stay up late on weeknights or sleep in. She had to be on the bus at least an hour before class started or else she would be late. The classrooms were hot since the school building was old and did not have air conditioning. When Gabi came home from school, she couldn't do whatever she wanted. After Gabi took the bus home from school, she had homework to do.
This was the first time Gabi had to go to summer school. She wanted it to be the last time. Gabi made a promise to herself. In the fall, when regular classes begin again, she will try her hardest to pass. Sweating in a classroom while your friends are out having a good time is not fun. Summer break is not so much of a break when you have school.",A2
"I have a 89.5%.
Okay, so what?
It's really close to an A.
You know I don't round up.
But I really need a 4.0 GPA.
You get what you deserve.
I know I deserve an A. I always do great work and participate.
I can't change it.
Please? I'll wash your car.
Are you bribing me?
I just want an A.
I'll give you a C if you don't leave now.",A2
" 
Learning to drive seemed scary for Joel at first. He had recently purchased his first car, which was now sitting on his driveway, looking clean and shiny. The previous owner had maintained it for years and had spent a lot of money restoring it to its original condition. The car was a BMW, made in the year 1984. It was black and had only two doors. The interior was also black and had leather seating. The vehicle looked practically new to Joel, despite it being older than the new owner of it.
 
Joel was eager to start driving his new car. At 21, Joel had felt the need to be driving already. He was attending college in the city of Los Angeles, working at a bookstore in the city of Montebello, and living in the city of Bell. Having a car would make traveling much more convenient. Joel had been getting around by means of public transportation. He was ready to stop taking the bus to school and work.
The first thing Joel had to do was to go to DMV to register the car under his name. After that, he took a driving manual book from DMV to study for the written test. Passing the written test was the only way to get a driving permit. Joel studied for a few days, and passed his test. With the permit in hand, Joel next had to find someone to teach him how to drive.
Joel already knew who to ask for driving lessons. ""If I'm going to teach you how to drive, you're going to have to commit 100 percent. Do you understand?"" Joel's uncle asked him. ""Yes, sir,"" responded Joel. After a month full of trial and error, Joel finally learned how to drive his car. Although it was scary at first, driving eventually became easy enough for Joel.",A2
Ruth is pregnant. She is expecting a baby. The baby is due in two months. The baby is a boy. It is her first boy. She already has a little girl. Her little girl is two years old. Ruth loves her little girl. Her little girl is happy to get a baby brother. Ruth is eating for two people right now. She is very careful about what she eats and drinks. She eats a lot of fresh fruits and vegetables. She eats fresh fish twice a week. She doesn't drink alcohol or coffee. She doesn't eat candy or potato chips. She stays away from cigarette smokers. She will have a healthy baby.,A2
"Anthony was a senior at high school and had a car. Even though Anthony wasn't 21, which is the legal age to buy alcohol, he would occasionally have a drink with his friends. Anthony was excited, because today was his prom day. He had his tuxedo on, and had a flower for his date. He got into his car and went to pick up his friend Jacob, and then to pick up Jennifer, his date.
 
When they showed up to the prom, Jacob's date and Jennifer went to the restroom. Jacob took out a small bottle of whiskey from his jacket pocket and told Anthony to take a drink. Anthony took some and didn't like it, but he still drank. As Anthony and Jennifer danced, he began to feel dizzy. He was drunk. ""Anthony, are you okay?"" Jennifer asked. Anthony looked at her and laughed. She figured out that he was drunk, and decided to leave with Jacob's date.
Anthony got mad and decided to leave. He got in his car and left. As he was driving down Mentel Avenue, he saw a police car following him. He got nervous and started chewing gum. Anthony was looking at the police car through his mirror so much that he almost took a red light. When the police saw this, he stopped Anthony.
The police gave him a few tests to see if he had been drinking, and Anthony failed them. The police took him away. His father picked him up and they went to talk to a lawyer. The lawyer said that Anthony would have to take alcohol education classes, go to Alcoholics Anonymous, do community service, and pay a fine. Anthony's father said that Anthony would have to get a job as well to pay for the fine. Anthony decided never to drink after that. He said that it wasn't worth it.",A2
"He was driving home. He couldn't wait to get home. He was hungry. He hadn't eaten in eight hours. Eight hours ago he had eaten two hot dogs. The hot dogs were delicious. He had put lots of mustard, onions, and relish on the hot dogs. They were so delicious. He got home. He walked upstairs. He walked into his apartment. He opened his refrigerator. He took a package out of the refrigerator. It was a package of hot dogs. He took two hot dogs out of the package. He put them into the microwave. He took mustard, onions, and relish out of his refrigerator. He grabbed two hot dog buns. He was ready to eat two more delicious hot dogs!",A2
"Patty needed help with her computer. She asked a coworker to help her. Patty said she would treat her coworker to a nice dinner. Her coworker asked, ""What kind of dinner?"" Patty said a nice Chinese dinner. Her coworker said that sounded good. She would come over to Patty's apartment at 7 o'clock. Patty went home after work. She made a delicious Chinese dinner. But her coworker didn't show up at 7 o'clock. Her coworker didn't show up at 7:30. Her coworker didn't call. Patty called her coworker. No one answered. At 9:30 Patty went to bed. The phone rang. It was her coworker. Patty didn't answer the phone. Tomorrow she would ask someone else to help her.",A2
"It was the beginning of summer. David Lopez's dad wanted him to get a summer job. David had just finished school and was looking forward to enjoying his time off school. He wanted to sleep late, he wanted to play video games, and he wanted to spend time with his friends. David's dad decided that he would get a job for David. When he came home, he handed David a uniform for the Burger Hut. David was sad because he didn't want to work at the Burger Hut. He knew all of his friends went there, and he knew that his friends would make fun of him. David knew that his dad was able to get him this job because the owner was his dad's friend. The owner's name is Michael. David didn't really like him that much.
 
David had the first day at work. Everyone that worked at the Burger Hut had to wear a hat. David's hat fell into the oil where they made the fries. Michael had to get it out with a big spoon. After a week had passed by, David seemed to be getting used to working at the Burger Hut. Michael was impressed with how hard David worked, and told him he could take a day off.
During his day off, David went out with his friends. They went to the park and played some basketball, and then his friends decided to go get something to eat. David asked them where they wanted to go. They said they wanted to go eat at the Burger Hut. David tried to convince them to go somewhere else, but his friends really wanted to go to the Burger Hut.
When they got to the Burger Hut, David put on his sweater and his hat. He sat down in the far corner of the restaurant, and tried to hide himself from his co-workers and his boss. When his friends got their food, they went to sit down with David. Michael came out and saw David. He went up to him and said, ""You just can't get enough of this place, huh, David?"" Michael chuckled and then left. David's friends took a bite out of their burgers, and looked at David. ""You work here?"" One of David's friend asked. His another friend looked at him and said, ""Can you get me a job?"" David smiled and nervously said, ""I'll try.""",A2
"Hi Lucia
How are you? It was so nice to meet you last week in Sydney at the sales meeting. How was the rest of your trip? Did you see any kangaroos? I hope you got home to Mexico City OK.
Anyway, I have the documents about the new Berlin offices. We're going to be open in three months. I moved here from London just last week. They are very nice offices, and the location is perfect. There are lots of restaurants, cafes and banks in the area. There's also public transport; we are next to an U-Bahn (that is the name for the metro here). Maybe you can come and see them one day? I would love to show you Berlin, especially in the winter. You said you have never seen snow - you will see lots here!
Here's a photo of you and me at the restaurant in Sydney. That was a very fun night! Remember the singing Englishman? Crazy! Please send me any other photos you have of that night. Good memories.
Please give me your email address and I will send you the documents.
Bye for now
Mikel",A2
"The Empire State Building may be the most famous building in New York City. It is called the Empire State Building because New York State is called the Empire State. It is 1,454 feet tall. Many people think it is the tallest building in the world. This was true when it was built in 1931. In 1970, when the World Trade Center was built, that became the tallest building. Now, the Empire State Building is the fourth tallest building in the U.S. and the 23rd tallest in the world. Inside the building is mostly occupied by offices and stores.
 
People can go to the top of the building, where there is an observation deck. From the top there are beautiful views of New York City, especially at night. Most people take one of 73 elevators to the top. It takes less than one minute by elevator to get to the 80th floor. That is where there is a gift shop. Some people walk 1,860 steps to the top. Every year there is even a race, with people competing to see who can walk up to the top the fastest.
The landmark is not just famous because of its height. In 1945, a small plane crashed into it. More than 30 people have tried to kill themselves by jumping off the building. In 1933 it was featured in the movie King Kong, where a giant gorilla climbs to the top and falls to his death after being attacked by airplanes. The building was also in the movie Sleepless in Seattle with Tom Hanks.
At night, the top of the Empire State Building is lit up in different colors. It is red and green on Christmas, red for Lunar New Year, and blue for Hanukkah. On the Fourth of July it is red, white, and blue.",A2
"Maria was learning to add numbers. She liked to add numbers. It was easy to add numbers. She could add one and one. She knew that one and one are two. She knew that two and two are four. She knew that three and three are six. But that was it. She didn't know what four and four are. She asked her mom. Her mom told her that four and four are eight. ""Oh, now I know,"" Maria said. ""I am four years old now. In four more years, I will be eight."" Maria was a fast learner. She wasn't a slow learner.",A2
"I hate Professor Hernandez!
Me too! He keeps calling me stupid!
You think that's bad? He gave me an F, because I double spaced my essay!
But every professor wants essays double spaced. He's crazy!
Professor Hernandez is weird. He wants essays triple spaced.
That's just a waste of paper. Why does he like triple spacing?
He says it's because he has to make a lot of corrections, because we're stupid.
We should start a petition, and get him fired!
We should, but he can find out.
I know. If he found out, he would ruin everyone's life.
He is so evil.
That's why this petition has to work!",A2
"He looked at the rising moon. It was rising above the houses. It was big and orange. It looked bigger than the rising sun. How could it be so big? How could it be so orange? Several hours later, he looked at the moon again. Now it was high in the sky. Now it was smaller. It wasn't orange anymore. Now it was white. What happened? It changed size. It changed color. Before, it was big and orange. It was like a big pumpkin. Now, it was smaller and white. It was like a light bulb. But it was still pretty. It was still bright. It was the brightest light in the sky.",A2
It was New Year's Day. He lived in Las Vegas. He drove over to a casino. He walked over to a roulette table. He bought one chip for $100. He flipped a coin. He caught the coin. It was heads. He put the $100 chip on red. The dealer spun the roulette wheel. The wheel went round and round. The dealer pushed the silver ball. The ball went round and round. The wheel slowed down. The ball slowed down. The ball dropped into a red slot. He won! The dealer gave him a $100 chip. He gave the dealer a $10 tip. He cashed in both his chips. He went home. He felt good. It was going to be a good year.,A2
"I'm so frustrated. I can't find any books on my research topic at my library.
Why don't you try a different library?
I don't want to waste gas money.
But you might find your book.
What library do you suggest?
I suggest the one near my house.
That is way too far for me.
They have a lot of books. That library has never disappointed me.
I have an idea! Why don't you borrow them for me?
I don't know about that. What if you lose the books?
I won't. I swear on my life.
Wow, you're so serious.",A2
"Don had a pistol. It was a small pistol. He offered it to his brother Tony. Tony looked at the pistol. It was a beautiful pistol. It was black. It had a silver trigger. Tony put his finger on the silver trigger. He put the pistol in his pocket. He took it out of his pocket. He walked outside. He saw a bird on a wire. He aimed the pistol at the bird. He pulled the trigger. He said, ""If the gun was loaded, I would have killed the bird."" Don said, ""I'm glad it wasn't loaded. You shouldn't kill birds."" Tony thanked Don for the pistol. ""I like this pistol. Thank you,"" Tony said. He took the pistol home with him.",A2
"The night was calm in Los Angeles, although the wind was particularly chilly. Frank had gotten out of work in Downtown Los Angeles around 11 p.m. He got his sweater, put his headphones on to listen to music, and put his backpack on. Frank liked taking his backpack to work, because he could take a change of clothes to work, so that he didn't have to wear his uniform after he got out. In order to get to his house, Frank had to take a bus and a train, but he didn't mind because he could listen to music.
 
After getting off the train, Frank got something to eat at a little restaurant that stayed open late and served hamburgers. After eating, Frank still had to walk for 30 minutes. While Frank was walking through a small street with a lot of homes, he noticed there was a car behind him following him slowly. He looked back and noticed it was a police car. He didn't mind because he wasn't doing anything illegal, so he kept walking.
As Frank was about to get home, the police car turned on the lights and drove directly to where Frank was at. They stopped and got out of the car. The two police officers surrounded Frank. Frank was used to this, and put his hands in the air. The police officers told him to put his hands on the hood, which he did.
As Frank was being searched, he asked the police officers why he was being searched. They ignored him and asked him questions. ""Do you have anything illegal on you? Have you been arrested before? Do you have a weapon?"" Frank answered ""no,"" to all of their questions. They put Frank in the back of the police car. Frank asked again, why he was being searched. One officer said, ""Because you are walking around the neighborhood with a hooded sweatshirt."" Frank had done nothing wrong, so the police let him go after searching his backpack.",A2
Greg took the pen out of his pants pocket. He took his keys out of his pants pocket. He took his cell phone out of his pants pocket. He took his wallet out of his pants pocket. He put everything into a plastic tray. He took his shoes off. Greg was at the airport. He had to get on the airplane. But he had to pass through security first. He passed through security. He put his pen and keys back into his pocket. He put his cell phone and wallet back into his pocket. He put his shoes back on his feet. He got on the airplane.,A2
"Quick! Get in here and wait out the storm!
Oh, my word. Thank you so much.
It's raining cats and dogs out there.
More like lions and wolves!
I was watching the news.
What did they say?
This is going to be one heck of a storm.
Should we be worried?
I don't think so. The emergency alert system would have gone up.
True. Well, thank you for saving me from this storm.
No problem. I'm making some tea; would you like some?
Please. Something warm would be great at the moment!",A2
"Charles and Richard were known around the school for being troublemakers. They weren't allowed to attend the school dance, because they had gotten caught trying to sneak into the girls' locker room. Although Charles and Richard always got in trouble, sometimes they didn't deserve it. They just had a bad reputation. That's what happens when you have a bad reputation. The school dance was coming up. Charles and Richard had a plan on how to sneak in. They were really troublemakers this time.
 
It was the tradition that before each dance, the school band would perform the school's song. Along with the band, our mascot would come out to dance. Our mascot was a bulldog, but we had both a male and a female bulldogs. Charles and Richard decided to go into the dance as the bulldogs. They convinced the students who were going to be the mascots not to go.
On the night of the dance, Charles and Richard entered the gym as the mascots. They were dancing and running around the dance floor as mascots are supposed to do. Then the principal came up to say a few words and introduce the school band. Charles and Richard had a plan though. After the band started playing, they got behind the principal and started carrying him. The principal started yelling, but Charles and Richard didn't listen. They started walking closer and closer to the pool that was on the other side of the gym. Before the principal realized what was going to happen, they let him go directly into the pool. Everyone started laughing. Charles and Richard ran out of the gym quickly. No one realized they were Charles and Richard. Of course, the next day they got caught. They were really in trouble.",A2
