text,label
"There are worse things to do in life than stroll along Rio's Copacabana beach in the sunshine on the way to watch a World Cup match, so it was perhaps not surprising that England fan Anthony McDowell from Liverpool was having none of the doom and gloom that preceded some of the build-up to the tournament in Brazil. ""The place is lovely. The people are great. There's a party atmosphere,"" said McDowell. ""The only thing that could be better is the England team.""
He and half a dozen friends are among the multitudes of supporters from around the world who have made the beachfront into a party zone of national colours and chants. Some danced, some posed for photos, some drank, but mostly they just walked and talked football, waiting for the next game to begin on the nearby FanFest big screen. The last time there were so many people here during the daytime, the pope was visiting.
The cheerful, largely peaceful mood was far from the protests, transport chaos and stadium problems that plagued preparations for the World Cup. But, now the football is well and truly under way, visiting supporters are determined to enjoy the experience. ""If I had known, when I started planning, how complicated and costly it would be, I wouldn't have come. But, now that we're here, it's great,"" said Brian Hill, a retired chief executive from Sunderland.
The trip has not been problem free. Hill travelled for more than 20 hours to get to Rio, then hit long delays on the road from the airport at 6.30am. His son, Andrew, had his sunglasses stolen almost as soon as he sat on the beach. And, they have been surprised that many bars are not set up with big screens for the games. But, like many fans, they said they loved the atmosphere, if not the logistics, of this tournament which has got off to a spectacular start on the pitch.
Even the surliest cynic cannot have failed to be thrilled by Robin van Persie's extraordinary diving header for the Netherlands against Spain. Elsewhere, there has been a glut of goals: 28 in the first eight games - almost three times as many as at the same stage in South Africa in 2010. Adding to the carnival mood on the streets, where the majority of fans are from neighbouring nations, Latin-American teams won in every game they played up until the time of writing.
So far, the tournament has avoided the worst Doomsday scenarios, though it is far from trouble free. The stadiums may have been delivered late and - in some cases - not fully finished, but there have been no reports of structural problems or difficulties entering the grounds since the kick off.
As at previous World Cups, ticketing has been a problem, with many empty seats at several games, including the Netherlands against Spain. FIFA spokesman Saint-Clair Milesi confirmed that only 48,000 of the 51,900 seats at the ground were filled. FIFA is also investigating security lapses that allowed Chilean fans to let off fireworks during their victory over Australia.
The Globo newspaper listed a number of shortcomings in the 12 host cities. Almost all suffered worse traffic congestion than usual. The worst transport problems were in Natal, where bus drivers have been on strike since 12 June. In Salvador, some journey times were five times longer than usual. ""Traffic was already bad but this week it is chaotic,"" Jecilda Mello, president of residents' group the Association of Friends of the Historic Centre, told the paper.
But, protests have diminished since the opening day, when small demonstrations took place in several cities, prompting police to use tear gas and pepper spray. Since then, the only security threat has been petty theft and overexcited fans. A spontaneous street party of Argentinian fans was dispersed with pepper spray after the fans blocked roads.
The huge distances have led to some sharply contrasting World Cup experiences. The tournament has made only a small mark on Sao Paulo, South America's most populous city, but, far away in Manaus - the remote Amazonian city where England played Italy - visitors said World Cup fever was in full swing with brightly decorated streets and flags fluttering on many cars.
The FA chairman, Greg Dyke, said the shift in mood was palpable. ""We've had a really warm welcome in Manaus. It's a big thing for them, even if it is a bit strange to spend so much on a stadium with no one to play in it. But we were in Sao Paulo for four or five days in the run-up to the opening match and you wouldn't have known until the last day that there was even a World Cup on. It was weird.""",B2
"The British tourist who caught a 1-year-old child who fell from the fourth-floor balcony of an Orlando, Florida, hotel was honored by government and business leaders Friday.
Officials credit Helen Beard's quick thinking with saving Jah-Nea Myleslife. Beard was in the pool area of the Econo Lodge Inn and Suites around 9:15 Thursday evening when, after hearing horrific screams, she looked up to see a small child hanging from a hotel balcony.
 We heard shouts and I turned around, said Beard, 44, a mother who was on vacation with her partner, Philip Charlesworth, and her 10-year-old son, Ben. I was able to run over and catch Jah-Nea, she said.
Beard said it appeared the girl slipped through a railing along the balcony walkway, deputies told CNN affiliate WKMG.
See hotel and how far child fell
Just hours later, Beard, a health services analyst, was honored for her heroic actions. She was given a Medal of Merit by the Orange County Sheriff's Department, the International Drive Chamber of Commerce and the state Department of Children and Families for showing unusual instinct and initiative when she leaped into action.
 It all happened so fast, said Beard, who was still shocked by all the attention. I just sat with her and tried to calm her down while everyone was panicking around me. 
Helena Myles, the child's mother, said she left her daughter with a friend in a motel room, according to WKMG. The friend, Dominique Holt, said he went to use the bathroom and then found the hotel room door open after hearing screams, the sheriff's office said.
A woman who was in the hotel room with Holt said she did n't know the child was there, according to deputies.
No charges have been filed in the case.
",B2
"Help trickled in Thursday, three days after a magnitude-7.7 earthquake struck off Indonesia, triggering a tsunami that has killed at least 311 people and left more than 400 missing.
An assessment team from the nonprofit group SurfAid International had reached the disaster zone, but the area's remoteness prevented further contact with headquarters in Sumatera Barat, Indonesia.
SurfAid had shipped 1,000 shelter kits to victims, and is preparing to send more supplies once communication is established, spokeswoman Jossi Syahrial said Thursday.
The group was trying to work with government officials to establish an information and coordination hub for all non-governmental organizations, she said.
The hard-hit Mentawai Islands region is among Indonesia's myriad islands.
 It's very difficult to reach the region either by boat or road, said Andrew Judge, CEO of SurfAid.
The trip takes at least 10 hours in good conditions, according to aid agencies.
The Indonesian Red Cross also had sent at least two aid teams. One aid shipment included about 400 body bags.
Urgent needs are expected to include clean water, food, blankets, clothing, medical attention, emergency shelter and hygiene kits, said Ita Balanda, a program manager for the World Vision aid organization in Padang, Indonesia.
An estimated 7,900 households were affected, she said.
 The worst hit area is North and South Pagai Island. Reports of villages flattened are coming from there, said Antorizon of the West Sumatra disaster management agency, who like many Indonesians goes by one name.
The first pictures from North Pagai Island showed damaged and flattened structures.
Monday's quake generated a significant tsunami, the Pacific Tsunami Warning Center said. Some of the missing might include people who are unaccounted for after fleeing to higher ground, said Henri Dori Satoko, head of the Mentawai Islands parliament.
Though communication poses a challenge in the remote area, some witnesses in West Sumatra reported seeing a wave 6 meters -LRB- nearly 20 feet -RRB- high. Other reports described the tsunami as being about 3 meters -LRB- almost 10 feet -RRB- high.
At least one village with a population of about 200 people was swept away, with only 40 people recovered, Satoko said.
The quake struck at 9:42 p.m. Monday, triggering a tsunami warning. Its epicenter was 240 kilometers -LRB- 150 miles -RRB- south of Padang, at a depth of 20.6 kilometers -LRB- 12.8 miles -RRB-, according to the U.S. Geological Survey. The magnitude was revised upward from a preliminary magnitude of 7.5.
 On Mentawai, a -LSB- tsunami -RSB- warning was issued seven minutes after detection of earthquake, which is what the existing system is capable of doing. Preliminary report indicates the destructive waves hit the Mentawai Islands after five minutes.... For Mentawai villagers, the warning is late, as they are very close to the tsunami source, said Sanny Jegillos of the U.N. Development Programme. He oversees the Indian Ocean tsunami warning system, including Indonesia.
Indonesia's government has since warned residents of West Sumatra province to stay alert and stay away from the coastline for up to five days because of the possibility of more earthquakes, Balanda said.
The city of Padang and the Mentawai Islands are at the meeting place of two tectonic plates, making them vulnerable to earthquakes and tsunamis.
On December 26, 2004, a 9.1-magnitude earthquake struck off northern Sumatra. A tsunami generated by that earthquake killed more than 225,000 people in 14 countries -- mainly India, Indonesia, Maldives, Sri Lanka and Thailand. The Indonesian region of Banda Aceh was hard-hit: About 150,000 died there.
CNN's Kathy Quiano and Stan Grant contributed to this report.
",B2
"Egypt's revolution has made life tougher still for Cairo's 80,000 taxi drivers, struggling to make a living on the city's chaotic, congested and potholed streets, says the author who has written a best-selling book about them.
Khaled AlKhamissi's novel Taxi, first published in 2006, has been translated into 10 languages. It features 58 fictional monologues with taxi drivers recreated from his own experience. A new post-revolution English edition has just been published.
Despite the optimism that swept Egypt after president Hosni Mubarak was toppled in February, AlKhamissi said taxi drivers, and the rest of the country's poor, have in fact suffered more since then.
 My taxi drivers are among the 55 % of the population living under the poverty line of $2 a day, said AlKhamissi. Those 55 % were not on the streets during the revolution and are without a real voice now.
 They are wise, they are watching, they are analyzing, but they are not acting. 
He added: Life has changed for them in the wrong direction. It's worse for them because we have no security and living on the streets without security is dangerous.
 There is less tourism and more chaos on the streets. 
AlKhamissi said it was too early to tell if life was improving for the middle classes who took to the streets during the revolution.
 We are in the middle of a battle, and during the battle we ca n't see whether life is improving or not, he said.
AlKhamissi, whose second novel Noah's Ark -- also a bestseller -- was published in 2009, said he stopped writing his third novel at the start of the uprising on January 25 this year and has been unable to concentrate on writing since.
 It's impossible to write because my mind is taken with what is happening day after day, hour after hour, he said.
Since January, AlKhamissi has filled his time with a weekly newspaper column, lectures and speaking events. But the author wants to get back to writing fiction.
 Every night I want to write because it is my only job, my only happiness, he said. I have to find a solution soon or I will die. 
 Taxi was credited with single-handedly reviving an interest in reading in Egypt, according to its publisher Bloomsbury Qatar Foundation, but AlKhamissi denies his book is responsible.
He said: Some journalists have said that about my book, but it's nonsense to say that one book or 10 books can change reading habits.
 Reading has increased in the last six years, but it has taken many social factors. We have had a cultural revolution in the last six years in all matters: Theater, music, fiction and publishing.
 This cultural revolution is related to youth searching for a dream. 
AlKhamissi said he dreams of an Egypt where taxi drivers could have the time and education to read his -- or any other -- book.
 They do n't have time to read because they are struggling to survive, he said. When we can increase the quality of education and decrease poverty, then they will be able to read. I 'm not interested in whether they read my book, I just hope they will read anything. 
Another novelist credited with changing reading habits in Egypt is Ahmed Khaled Towfik, a 49-year-old medical professor described by Bloomsbury Qatar Foundation as the Arab world's most prominent bestselling author of fantasy and horror. He has written more than 200 books, selling millions of copies.
He said he was among the first Egyptian authors to write for young people.
 Twenty years ago there was nothing for 16, 17, 18-year-olds to read, said Towfik. We invented popular literature. I think I made the youth fond of reading.
 I think most of my readers were in Tahrir Square. I changed a part of their thinking, although you ca n't compare that to their economic disappointment or the scourge of the police system. 
Towfik's book Utopia, which has just been published in English, is a grim futuristic account of Egyptian society in the year 2023 with wealthy gated communities insulated from the poverty outside.
Towfik said that despite Egypt's revolution, he still fears the scenes in his book, first published in Arabic in 2009, could come true.
 The first uprising came from the middle class, but I think another bloodier one could come from the lower classes, like described in my book Utopia.
 I still think there's a danger my book could come true. 
He added: After nine months, nothing has been accomplished except getting rid of Mubarak. We got rid of the head of the snake, but the body of the snake is still ruling everything. 
",B2
"After about 30 hours of deliberation, a jury on Monday convicted music producer Phil Spector of second-degree murder in the death of actress Lana Clarkson more than six years ago.
Phil Spector will not remain free on bail pending his May 29 sentencing.
Wearing a black suit with a red tie and pocket square, Spector showed no reaction as the verdict was announced. Now 69, he faces a sentence of 18 years to life in prison when he is sentenced May 29.
Asked if he agreed to the sentencing date, Spector quietly answered, Yes. 
Prosecutor Alan Jackson said he believed the jury reached the correct verdict, and he acknowledged the strength and backing of Clarkson's family. But defense attorney Doron Weinberg said Spector's defense team disagreed and planned to appeal.
 We do n't believe justice was done, Weinberg said.
Superior Court Judge Larry Paul Fidler declined to allow Spector to remain free on bail pending sentencing, citing Spector's years-long pattern of violence involving firearms. Watch the lawyers give their views of the verdict 
 This was not an isolated incident, Fidler said, noting Spector's two previous firearm-related convictions from the 1970s. The taking of an innocent human life, it does n't get any more serious than that. 
Spector's wife, Rachelle, was in the courtroom to hear the verdict Monday, as was Clarkson's mother, Donna.
Clarkson, 40, was found dead, slumped in a chair in the foyer of Spector's Alhambra, California, mansion with a gunshot wound through the roof of her mouth in February 2003.
A mistrial was declared in Spector's first trial in September 2007. After deliberating 15 days, jurors told Fidler that they were unable to reach a verdict. Spector was also charged with second-degree murder in that trial. Jurors deadlocked 10-2 in favor of conviction.
In closing arguments at the retrial, prosecutor Truc Do called Spector a very dangerous man who has a history of playing Russian roulette with women -- six women. Lana just happened to be the sixth. 
Weinberg argued that the prosecution's case hinged on circumstantial evidence. He said the possibility that Clarkson committed suicide could not be ruled out.
Do pointed out, however, to jurors that Clarkson bought new shoes on the day of her death -- something a suicidal woman would not have done, the prosecutor said.
A female juror who declined to be identified told reporters the jurors considered all the evidence and testimony to reach their verdict.
 This entire jury took this so seriously, she said with tears in her eyes, before adding that it's tough to be in a jury, because another person's life is in the jury's hands.
Clarkson starred in the 1985 B-movie Barbarian Queen and appeared in many other films, including DeathStalker,  Blind Date,  Scarface,  Fast Times at Ridgemont High and the spoof Amazon Women on the Moon. She was working as a VIP hostess at Hollywood's House of Blues at the time of her death.
In the 2007 trial, Spector's attorneys argued that Clarkson was depressed over a recent breakup and grabbed a.38 - caliber pistol to kill herself while at Spector's home.
But prosecution witnesses painted Spector as a gun-toting menace. Five women took the stand and claimed he had threatened them with firearms. His driver testified that he heard a loud noise and saw the producer leave the home, pistol in hand, saying, I think I killed somebody. 
Spector's retrial began in October. Fidler ruled that jurors could consider the lesser charge of involuntary manslaughter against Spector.
Spector's professional trademark was the Wall of Sound, the layering of instrumental tracks and percussion that underpinned a string of hits on his Philles label -- named for Spector and his business partner, Lester Sill -- in the early 1960s. iReport.com: What do you think of this verdict ?
The roaring arrangements were the heart of what he called little symphonies for the kids -- among them No. 1 hits like the Ronettes Be My Baby and the Righteous Brothers You 've Lost That LovinFeelin. 
Spector co-produced the Beatlesfinal album, Let It Be, and worked with ex-Beatles George Harrison and John Lennon on solo projects after the group broke up. His recording of Harrison's 1971 benefit concert for war relief in Bangladesh won the 1972 Grammy award for album of the year.
Spector has won two Grammy Awards and was inducted into the Rock and Roll Hall of Fame in 1989, but he stayed out of the public eye for two decades before his 2003 arrest in Clarkson's death.
",B2
"Legendary football coach and broadcaster John Madden is retiring, he announced Thursday.
John Madden appears at the TV Critics Association Press Tour in Beverly Hills, California, in 2008.
 It's been such a great ride... the NFL has been my life for more than 40 years, it has been my passion -- it still is, he said in a statement released by NBC Sports.
Madden, 73, was a Hall of Fame coach for the Oakland Raiders, but is best known to millions as an ebullient football commentator.
He won 16 Emmy awards for outstanding sports analyst/personality, NBC said.
",B2
"Having your kid physically attached to you probably doesn't sound like fun, but an American pediatrician, William Sears, promotes a style of parenting that keeps small children as physically attached as possible. This is called attachment parenting.
 
The idea behind attachment parenting is that if a small baby feels protected and safe by physical contact with their parent, especially their mother, that child will grow up to be a more independent adult. One way parents are encouraged to be close to their babies is by using a sling or a wrap to carry the baby around instead of putting the baby in a carriage. This is often called ""wearing"" your baby. Parents are also encouraged to sleep with their babies. Parents are too big to fit in a crib, so instead parents are told to bring the baby into the adult bed. This is supposed to teach the baby about sleep regulation as well since the baby will learn to mimic adult sleep patterns. This co-sleeping is controversial though. There are concerns that babies sleeping with adults could suffocate, accidentally get crushed, or fall off the bed. There is also concern about sudden infant death syndrome, or SIDS, where babies just suddenly stop breathing.
Another marker of attachment parenting is not worrying about spoiling a baby. Many times parents feel that paying attention to a baby's every cry makes them too needy or spoiled. Attachment parenting feels that every baby's cry should be responded to and that the baby should never be left to ""cry it out."" Instead, the baby should be comforted and crying should be taken as a signal that the baby needs something. Most attachment parents also breastfeed on demand, feeling that not only is this physically healthier, but also promotes a bond between mother and child.",B2
"Facebook co-founder Eduardo Saverin, known to many people more as an aggrieved movie character or perceived tax dodger than as an actual person, has finally spoken out.
In an interview with a magazine in his family's native Brazil, Saverin -- a newly minted billionaire after Facebook's public stock offering -- talked about his taxes, his relationship with co-founder Mark Zuckerberg and life after The Social Network. 
Many observers believe Saverin, who, according to the Facebook origin story was slighted by Zuckerberg as the site grew, was a primary source for the book The Accidental Billionaires, on which Social Network is based.
Surprise: The Internet hates rich people
But the end result was fantasy, he said. And, no, he never angrily threw a laptop at Zuckerberg as his Hollywood counterpart, Andrew Garfield, did in the film. It's a statement Fabio Altman, of magazine Veja, writes is instantly believable given Saverin's reserved nature.
 That's Hollywood, not a documentary, the 30-year-old Saverin says in the interview conducted in his multimillion-dollar residence in Singapore.
Saverin filed a lawsuit against Facebook over his reduced stake in the company, and the legal dispute was settled out of court. But despite well-documented friction over the years, Saverin says he bears no ill will toward Zuckerberg.
 I can only speak well of Mark; I do n't resent him, Saverin said. His focus from Day One until today is admirable. He was a visionary and always knew Facebook would only grow if it remained true to its central idea of people presenting themselves truthfully and without pseudonyms.
 That is the great power of Facebook that allowed it to transform into an instrument of protest, as in Egypt, but also as an instrument of business and, beyond that, a natural way to have contact with friends. 
Saverin has had little to do with Facebook in recent years. But he re-entered the public consciousness recently when, days before Facebook stock was due to hit Wall Street, he renounced his U.S. citizenship in favor of Singapore, where he has lived since 2009.
Many saw it as a dodge -- a way to avoid paying U.S. taxes on his share of the company, valued somewhere around $2 billion. He says that's not the case and noted that, as has been reported, he's paying his taxes.
 The decision was strictly based on my interest of living and working in Singapore, he said. I am obligated and I will pay hundreds of millions of dollars in taxes to the American government. I already paid and I will keep paying whatever taxes I owe based on my time as a U.S. citizen. 
Saverin's father, Roberto, echoed those thoughts in the article.
 It was hard for me, because of the life I built in the U.S., hearing from Eduardo that he had to give up on his citizenship, he said. But he did this not because he wanted to, but because he had no other choice as a foreigner living in Singapore, where financial transactions are more restricted and bureaucratic for those who hold a U.S. passport. There was no other way. 
Roberto and his family emigrated to the United States from Brazil amid political turmoil, and Saverin's registered place of birth is Miami.
Saverin continues to work as an investor and partner in Internet startups from his Singapore apartment, where an office contains three, 27-inch Mac monitors on which he constantly monitors everything from stock prices to the weather, Altman writes.
As for Facebook itself ? Saverin still has his own profile, with more than 1 million people subscribed to it. But he uses it almost exclusively for news about his new startups, keeping the personal details to himself.
 I do n't like showing my private life online, he said.
",B2
"He's won six medals in the Winter Olympics, including a gold in 2008, and a bronze just a few months ago in Sochi. Bode Miller's methods, however, have never been orthodox.
 I never really worked very goal-oriented, he admits. I think I 've had some great results and I 've had a long career, so, I mean, I 'm happy about that. But I did n't really ever have goals, the way that most people did. 
Miller has always intrigued media and fans alike. An unconventional upbringing in a New Hampshire log cabin with no electricity or running water gave way to a skiing career in which, for Miller, his natural talent and love of the sport always won out over, well, winning.
Indeed, his goal, as stated in his book Bode: Go fast, Be Good, Have Fun was to ski as fast as the natural universe would allow. 
Back home after an emotional Olympics in Sochi, where Miller cried during a live interview with NBC's Christin Cooper when asked about the recent death of his brother, Miller is focusing on another project: his Turtle Ridge Foundation.
Miller began the foundation after close friend Cameron Shaw-Doran suffered a traumatic injury that left him paralyzed from the chest down.
 I was trying to help him get re-involved in sports. He was a great athlete before his injury and was really having a hard time sort of adapting, which is a really tough process when you 're injured like that, says Miller. Just to watch him go through that I saw how hard it was and how little support there was for him. 
The experience motivated Miller to find ways to help get disabled and injured athletes more involved in sports. We provide the sporting equipment for them and the environment that allows them to participate in whatever sport that is, Miller explains.
Shaw-Doran serves as director of equipment development for Turtle Ridge, and Miller has called on friends and associates from across the sporting world to create and adapt equipment to help adaptive skiers and adaptive athletes in other sports.
A major annual event for Turtle Ridge is Bodefest, an all-day ski and barbecue extravaganza on Miller's home turf of Cannon Mountain, New Hampshire, complete with autographs, an auction and a chance for children to race their idol.
Watching Miller hurtle down the mountain, swarmed by a speeding army of tiny Bodephiles, it's a wonder and a testament to his skills that the whole thing does n't end in a giant human snowball.
 All the kids want to try and get on the lift with me for at least one run and there's 400 kids or so. It turns into a bit of pandemonium on the way down, Miller says.
Not only is Bodefest a fundraiser, but it's also an opportunity for adaptive athletes to try some of the new equipment on the late-season snow.
 The program's really just changed my life, says adaptive skier Owen Anketell, who has a condition that affects the muscles in his lower legs. I never thought that I 'd be able to ski even though I 'm in a wheelchair -- or bike -- but this program's really changed my opinion on adaptive sports. 
 The key is empowering, says Miller. When we build some of our ski equipment and you give it to a kid who never had the chance to go up and experience what it is to ski down a giant mountain and you watch how life-changing that can be for them, I think it's really -- it's pretty incredible. 
The sentiment seems to fit with Miller's general philosophy of focusing on how the sport makes you feel, rather than the end game, a feeling he believes everyone is entitled to, regardless of ability.
It may not be competition, but it is a goal he can take into retirement -- and still win.
",B2
"When Lukas Hartmann, 29, signed up for 23andMe's at-home genetic testing service, there were no surprises in his results.
The Berliner learned he would probably die from a mix of heart attack and prostate cancer, he wrote on a friend's blog, but nothing special there. 
Then a few months ago, he received an update from the company.
Hartmann's genetic code showed two mutations that are linked to limb-girdle muscular dystrophy, he says the site told him. Some people with limb-girdle muscular dystrophy lose the ability to walk and suffer from serious disability, his results page read.
This ca n't be true, he thought. It must be an error.
Genetic testing can be a powerful tool. It can offer information about your family history, tell you how your body might respond to different drugs and identify your risk factors for disease.
It can also be misleading.
The Food and Drug Administration on Monday ordered 23andMe to stop sales of its $99 home genetic testing kits, saying the Google-backed company has not proven the validity of its product.
The FDA warned that customers who received inaccurate results could suffer from undue mental anguish or undergo unnecessary medical procedures. The government agency has asked 23andMe to revise its marketing strategy to comply with federal regulations.
The action triggered outrage among some of 23andMe's supporters.
 So GMOs, aspartame, artificial flavors & colors, pink slime... no problem ! a poster named Laura Ann wrote on the company's Facebook page. But in no way should we be allowed the right to know our own genetic material as a means for making better decisions about our health. 
In a statement, 23andMe said it has received the FDA's letter and will be working to address the agency's concerns.
There are more than 3 billion letters in our genetic code. Though it's been 10 years since the Human Genome Project was completed, scientists still do n't understand what every gene does, and what a mutation might mean for someone's health.
It's one of the issues opponents to home genetic testing kits raise most often. If DNA experts do n't understand 100 % what a gene mutation means, how can we expect consumers to ?
5 cool things DNA testing can do
Scientists have identified more than 2,000 single gene disorders, says Rebecca Nagy, president of the National Society of Genetic Counselors. These are disorders that can be diagnosed based on the mutation of a single gene in the body; some examples include Huntington's disease or cystic fibrosis.
But conditions such as Type 2 diabetes or Alzheimer's are more complex. Hundreds of genes may contribute to the development of these diseases, Nagy says, and a person's risk is also influenced by his or her environment. Testing for markers of risk scattered across someone's genome is really only testing for the tip of the iceberg. 
 That's where it gets a little scary, because if a person has a normal test result on 23andMe, they leave thinking they do n't have a risk, she says. It's not that the science behind -LRB- this kind of genetic testing -RRB- is n't good. It's that the science behind them is n't complete. 
The upside of these at-home genetic testing kits -- and 23andMe is n't the only company that sells them -- is that they 've generated a lot of buzz about genetics, Nagy says. She says she believes most early adopters of the tests are information-savvy and understand the results are n't set in stone.
 I do n't think that anyone thinks that this kit replaces formal testing by a doctor, Heather Armstrong posted on 23andMe's Facebook page. I seriously doubt that a doctor would agree to perform, say, a double mastectomy, based on these results. 
Joseph Stolarski posted, If you find something interesting, you then take it to a medical professional for further evaluation. No one is or should rely on it for medical diagnosis.It's just a tool, like personally checking your heart rate with a watch or checking your weight on a scale. 
But Nagy says she worries about what will happen when the tests become more mainstream.
Giving this kind of information to someone unfamiliar with genetic testing's limitations could prove dangerous.
Nagy recommends anyone who wants to do genetic testing first talk to a genetic counselor. Counselors have specialized graduate degrees and extensive knowledge of the human genome. They 're also trained in explaining test results to laymen.
 Our message is to be a smart consumer, Nagy says. Know what you 're doing so that when you get the results back you can really use them to your best benefit. 
Hartmann did some intense investigating, saying he looked at the raw data 23andMe provided him. He eventually found he did indeed have two mutations, he says, but they were n't on the same gene. He says he submitted his bug report to the company and it apologized.
In general, Hartmann thinks it's a good thing for every person to have affordable access to his or her genetic data. But he's browsed the community forums on 23andMe. com and has seen how seriously some people take their results -- without fully understanding them.
Hartmann says he now believes he will not get limb-girdle muscular dystrophy, although he says there is a risk he could pass the genetic mutations onto his kids.
 I can live with that, he wrote. For quite some time, I hope. 
Parents push for standardized screening of Jewish genetic diseases
CNN's Dorrine Mendoza and CNNMoney's James O'Toole and Aaron Smith contributed to this report.
",B2
"In today's world, it is not unusual for people to board a plane, and be halfway around the world within hours. The jumbo jetliners in use today are commonplace in most developed countries, but there was a time, not long ago, before air travel was even possible. That was before Orville, and Wilbur Wright built and flew their first aircraft in the early 20th Century.
 
On December 17, 1903, the brothers made their historic flight in Kitty Hawk, North Carolina, officially opening a new era in travel. Their contributions to the new science of aeronautics continued for at least 10 years after that historic day. What separated the Wright brothers from other aviation pioneers was that the brothers developed an effective mechanism to control their airplane. Their three-axis control system is still in use today, more than 100 years after its development.
The first flight was not a very long one. It totaled only 120 feet long, 10 feet high, and only 12 seconds in duration, but it was flight. Orville piloted the plane, as Wilbur ran alongside. There were only five eyewitnesses to the flight, but one photographer captured the image on film, and the rest was aviation history.
The brothers were very protective of their new invention, and made it difficult for reporters to chronicle their efforts. This led to widespread rumors that the entire thing was a hoax. For the next several years, the brothers worked to refine their flying machine in secret, leading to more doubt. However, in 1908, the brothers took their invention to Le Mans, France to put on an exhibition. Wilbur guided his aircraft making turns and other maneuvers, which amazed the crowd. Soon, the Wright Brothers were famous. They changed the way people travel.",B2
"The New York City Opera needs $7 million in fundraising by Monday or it could be closing its curtains for good.
On top of that money, the opera company wants to raise an additional $13 million by the end of 2013 towards future seasons, according to a press release.
 If we do n't raise the -LRB- $7 million -RRB- by the end of Monday the board is going to begin the process of bankruptcy, spokesperson Risa Heller told CNN on Friday.
The company started a campaign to raise $1 million of that $7 million through an online fundraising site -- Kickstarter.com -- that will end September 30. As of Friday the online campaign had raised only $202,223 donated from more than a thousand supporters.
The organization raised $1.5 million outside of Kickstarter campaign, according to Heller.
 The odds have been against us for a long time, George Steel, general manager & artistic director for the company, said in an online video, but in the face of that difficulty we have made tremendous progress. 
The company, dubbed The People's Opera by former NYC Mayor Fiorello LaGuardia, was founded on the principle that every New Yorker should be able to afford to go to the opera, Steel said.
Steel explains that in order for the company to break even, it would need to sell every ticket for $600, but instead the starting ticket price is actually $25 to make it more affordable.
The New York City Opera received critical praise in the past for its world premieres of work including Robert Ward's The Crucible and Anthony Davis The Life and Times of Malcolm X. 
The company opened its current season on September 17 with the opera Anna Nicole, and should it fail to raise the necessary funds by Monday, that could be the Company's last production.
 We need the help of the people we were founded to serve to put on our season this year, Steel said, speaking to New York residents and opera fans everywhere. We need you to come together and carry it forward into the future. I hope we can count on you. 
This year marks the 70th anniversary of the New York City Opera, which opened in 1943, making it the second opera house in NYC. The Metropolitan Opera was founded over 60 years earlier, in 1880.
",B2
