text,label
"The mayor of the eastern Ukrainian city of Kharkiv underwent emergency surgery after being shot in the back, city officials and police said Monday, amid continuing unrest in the region.
The attack on Mayor Gennady Kernes happened around noon local time, the Kharkiv city office official website said. It was not immediately clear who was responsible for the shooting.
After a two-hour operation, Kernes was out of surgery but in critical condition, the city office said.
 The surgery was successful. His life-threatening condition is expected to go on for several days, a statement said. He was unconscious when brought to the hospital. 
The online statement also said a bullet casing was found at the scene.
Police said an investigation unit was trying to determine the circumstances of the shooting.
In a major challenge to Kiev's new leaders, armed rebels have captured towns and government buildings across eastern Ukraine and are holding a team of European monitors hostage.
Western nations accuse Moscow of supporting the separatist gunmen who are occupying official buildings in cities across the region.
Sanctions
The United States on Monday imposed sanctions against seven Russian government officials and 17 companies linked to Russian President Vladimir Putin in its latest action to punish Moscow for its actions in Ukraine.
The White House said the seven Russians, including two from Putin's inner circle, are now subject to a freeze on any assets they hold in the United States and a ban on U.S. travel.
In addition, the United States will deny export license applications for any high-technology items that could contribute to Russian military capabilities. The Commerce and State departments will revoke any existing export licenses that meet these conditions, the White House said in a statement.
 The sanctions build on the ones that were already in place. We 're moving forward with an expanded list of individuals, U.S. President Barack Obama earlier told reporters in Manila, Philippines.
The move, Obama said, was to spur Putin to walk the walk, not just talk the talk in resolving the crisis in Ukraine.
If the latest round of sanctions does not work, the next phase could target economic sectors like banking, Obama said.
The European Union also announced Monday that it was imposing sanctions on 15 people who are responsible for actions which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine. A list of the people targeted by the latest sanctions will be published Tuesday and will go into effect at the same time, the Council of the European Union said. The sanctions will include asset freezes and travel bans.
U.S. and Russian defense secretaries speak
U.S. Defense Secretary Chuck Hagel spoke on the phone with Russian Defense Minister Sergei Shoigu on Monday.
According to a Pentagon description of their conversation, Shoigu reiterated his assurance that Russian forces would not invade Ukraine. Hagel, the Pengaton said, called for an end to what he described as Russia's destabilizing influence inside Ukraine and warned that continued aggression would further isolate Russia and result in more diplomatic and economic pressure. 
The Russian government's description of the call said Shoigu definitively denied the groundless allegations of the presence of Russian sabotage and military intelligence groups on Ukrainian territory and criticized what he called anti-Russian hysteria recently unleashed in the Western press. 
He also criticized what he said was an unprecedented increase in activity of U.S. and NATO troops in Eastern Europe near the Russian border, according to the Russian government's description of the call.
Ukrainian soldier killed
A homemade bomb exploded near Ukrainian soldiers who were in the eastern Donetsk region Monday, killing one and injuring another, Ukraine's Defense Ministry said.
The death came days after Ukrainian forces said they killed five pro-Russian militants in an operation to clear roadblocks near the city of Slavyansk last week. Police are investigating Monday's blast, the Defense Ministry said.
A CNN team covering a pro-Ukraine rally in Donetsk watched violence unfold Monday as pro-Russian separatists wielding batons beat demonstrators who said they wanted to see a united Ukraine.
Observer freed
Pro-Russian separatists holding a European military observer team in eastern Ukraine released one of the observers for medical reasons Sunday, shortly after parading them before cameras.
At least seven of the inspectors from the Organization for Security and Co-operation in Europe appeared at a news conference staged by Vyacheslav Ponomarev, the self-declared mayor of Slavyansk, who referred to them as prisoners of war. 
The freed observer was from Sweden and had been suffering from diabetes, Ponomarev spokeswoman Stella Khorosheva told CNN. Michael Bociurkiw, an OSCE spokesman in Kiev, called it a welcome development. 
The monitors were seized Friday outside Slavyansk, one of the flashpoints in the standoff between Ukraine's interim government and pro-Russian factions challenging its authority in the east. They said that although they have diplomatic status, they went along with Sunday's news conference because the mayor asked them to.
Germany strongly criticized the group's appearance before the media.
The parading of OSCE observers and Ukrainian security forces as prisoners is abhorrent and a flagrant violation of their human dignity, Foreign Minister Frank-Walter Steinmeier said in a statement.
He added that Russia had a duty to influence the separatists so that the other members of the mission could be freed as soon as possible.
Putin has repeatedly criticized what he says is Kiev's use of force against Ukrainian civilians.
",C2
"Glastonbury Festival is to combat the scourge of the plastic water bottle as part of a long- term strategy to become the world's most environmentally friendly outdoor music event. 
Festival organizers are targeting the disposable bottle, one of the most conspicuous symbols of the throwaway culture, that each year leaves the 900-acre Somerset site wreathed in plastic, with an estimated one million plastic bottles being used during the festival. 
Stainless-steel reusable bottles will be given to 2,000 road crew and band members, with thousands more on sale to festival-goers, to stop them relying on plastic bottles. The 140,000 ticket-holders are also being urged to bring reusable bottles that they can fill at 400 drinking- water taps dotted across the site. 
Lucy Smith, Glastonbury's green issues organizer, said: ""We have amazing water quality in the UK but everyone is obsessed with drinking bottled water."" 
She said the initiative precedes a plan for Glastonbury 2015 to replace all plastic beer glasses and cutlery with reusable items in an attempt to eradicate the legacy of plastic waste from the huge rural site. 
Environmentalists estimate that 150 million tonnes of plastic waste currently litters the planet and oceans, poisoning ecosystems and killing wildlife. 
Ultimately, festival organizers hope to make Glastonbury the world's greenest greenfield festival, emulating America's Burning Man festival in the Black Rock Desert of Nevada, which is a ""leave-no-trace"" event, where people have to take away all that they bring. 
Glastonbury revellers are also being urged to travel to the site on public transport or try car-sharing with friends. ""We want to be as sustainable as we can. We do everything we can, but coping with the litter of 140,000 people is a challenge. We can't put bins everywhere,"" added Smith. 
Campaigners say that plastic water bottles can take hundreds or even thousands of years to completely biodegrade, with their manufacture exacerbating their negative ecological impact. Millions of barrels of oil are used in the manufacture of plastic bottles and the transportation of mineral water across the planet produces even more carbon emissions. 
Overall, an estimated 13 billion plastic water bottles are sold in the UK every year, yet just one in five is said to be recycled. 
Smith said that, instead of buying bottled water, festival-goers should take advantage of the water on tap, which is being drawn from huge underground reservoirs, instead of old-fashioned water tanks that provided heavily chlorinated drinking water. The charity WaterAid will also set up water kiosks around the site, stocking reusable bottles and cups, and offering free refills. In 2015, the kiosks - modelled on those found in Africa - will double as DJ booths at night. 
Organizers say that almost half of all the rubbish left on site was recycled in 2013 and add that there will be 15,000 bins for recycling across the festival grounds in 2014. 
Despite its growing eco-credentials, critics continue to snipe at Glastonbury, accusing it of becoming increasingly corporate in tone. The latest critic, Iron Maiden's Bruce Dickinson, has vowed never to bring his band to Glastonbury Festival after dismissing it as ""the most bourgeois thing on the planet"". 
The weather forecast for Glastonbury was positive, with the festival due to be sunny and dry, experts ruling out a repeat of 1985, the festival's windiest year; 1997, its muddiest; and 2005, known as the ""year of thunder"".  ",C2
"Although it is occasionally suggested that a concern with self-consciousness is a peculiarly modern phenomenon, originating with Descartes (Brinkmann 2005), it is in fact the topic of lively ancient and medieval debates, many of which prefigure early modern and contemporary concerns (Sorabji 2006). Aristotle, for example, claims that a person must, while perceiving any thing, also perceive their own existence (De Sensu 7.448a), a claim suggestive of the view that consciousness entails self-consciousness. Furthermore, according to Aristotle, since the intellect takes on the form of that which is thought (Kahn 1992), it ""is thinkable just as the thought-objects are"" (De Anima 3.4.430), an assertion that was interpreted by Aristotle's medieval commentators as the view that self-awareness depends on an awareness of extra-mental things (Cory 2014: ch. 1; Owens 1988).
By contrast, the Platonic tradition, principally through the influence of Augustine, writing in the fourth and fifth centuries, is associated with the view that the mind ""gains the knowledge of [itself] through itself"" (On the Trinity 9.3; Matthews 1992; Cary 2000) by being present to itself. Thus, on this view, self-awareness requires no awareness of outer things. In a similar vein, in the eleventh century, Avicenna argues, by way of his Flying Man thought experiment, that a newly created person floating in a void, with all senses disabled, would nevertheless be self-aware. Thus the self that one cognises cannot be a bodily thing of which one is aware through the senses (Kaukua & Kukkonen 2007; Black 2008; Kaukua 2015). On such views, and in contrast to the Aristotelian picture, basic self-awareness is neither sensory in nature nor dependent on the awareness of other things. This latter claim was accepted by Aquinas, writing in the thirteenth century, who can be seen as synthesising aspects of the Platonic and Aristotelian traditions (Cory 2014). For not only does Aquinas claim that there is a form of self-awareness--awareness that one exists--for which, ""the mere presence of the mind suffices"", there is another form--awareness of one's essence--that, as Aristotle had claimed, is dependent on cognising other things and so for which ""the mere presence of the mind does not suffice"" (Summa 1, 87, 1; Kenny 1993: ch. 10).
This ancient and medieval debate concerning whether the mere presence of the mind is sufficient for self-awareness is related to another concerning whether self-awareness is itself sensory in character or, put another way, whether the self is or is not perceptible. Aquinas has sometimes been interpreted as offering a positive answer to this question, sometimes a negative answer (see Pasnau 2002: ch. 11, and Cory 2014: ch. 4, for differing views). These issues were also discussed in various Indian (Hindu, Jain, and Buddhist) debates (Albahari 2006; Siderits, Thompson, & Zahavi 2013; Ganeri 2012a,b), with a variety of perspectives represented. For example, in the writing of the eleventh century Jain writer Prabhacandra, there appears an argument very much like Avicenna's Flying Man argument for the possibility of self-awareness without awareness of the body (Ganeri 2012a: ch. 2), whereas various thinkers of the Advaita Vendanta school argue that there is no self-awareness without embodiment (Ram-Prasad 2013). There were, therefore, wide-ranging debates in the ancient and medieval period not only about the nature of self-consciousness, but also about its relation to other aspects of the mind, most notably sensory perception and awareness of the body.",C2
"Halloween (also referred to as All Hollows' Eve) is a holiday that's celebrated in America on 31 October of each year, regardless of what day of the week this date falls on. Although it is rooted in religion, Halloween today is enjoyed mainly because of its decorations, costumes, candy, treats, and general excitement, and furthermore, it is enjoyed by most everyone.
Before Halloween, many individuals carve a design into an orange-colored pumpkin, or a solid, durable vegetable. Once a personally satisfying design is carved, a lit candle is typically put inside a pumpkin, thereby making it a Jack-O-Lantern. At night, this design lights up against the darkness.
Besides carving pumpkins, some celebrate Halloween by putting decorations up. Supernatural (referring in this case to non-natural creatures that're typically based in fiction) figures, including vampires, ghosts, werewolves, zombies, and more, generally account for most of these decorations. Bugs, spiders, cobwebs, gravestones, and anything else that can be considered creepy (or unusual and possibly scary) can also be found on Halloween, in decoration form.
Only some adults celebrate Halloween, and they generally do so by attending parties. Inversely, the vast majority of children dress in costume (Halloween costumes can be based upon anything, from the mentioned supernatural creatures to the stars of today's films) and walk from door to door in search of candy--a practice known as trick or treat--on Halloween. After knocking on a door (houses that participate in Halloween usually leave a light on), one says, ""Trick or Treat"" and a piece (or pieces!) of candy is given to him or her.",C2
"Temperature rises resulting from unchecked climate change will be at the severe end of those projected, according to a new scientific study. The scientist leading the research said that, unless emissions of greenhouse gases were cut, the planet would heat up by a minimum of 4C by 2100, twice the level the world's governments deem dangerous. The research indicates that fewer clouds form as the planet warms, meaning less sunlight is reflected back into space, driving temperatures up further still. The way clouds affect global warming has been the biggest mystery surrounding future climate change. Professor Steven Sherwood, at the University of New South Wales in Australia, who led the new work, said: ""This study breaks new ground twice: first, by identifying what is controlling the cloud changes and, second, by strongly discounting the lowest estimates of future global warming in favour of the higher and more damaging estimates."" 
""4C would likely be catastrophic rather than simply dangerous,"" Sherwood said. ""For example, it would make life difficult, if not impossible, in much of the tropics and would guarantee the eventual melting of the Greenland ice sheet and some of the Antarctic ice sheet"", with sea levels rising by many metres as a result. 
The research is a ""big advance"" that halves the uncertainty about how much warming is caused by rises in carbon emissions, according to scientists commenting on the study, published in the journal Nature. Hideo Shiogama and Tomoo Ogura, at Japan's National Institute for Environmental Studies, said the explanation of how fewer clouds form as the world warms was ""convincing"" and agreed this indicated future climate change would be greater than expected. But they said more challenges lay ahead to narrow down further the projections of future temperatures. 
Scientists measure the sensitivity of the Earth's climate to greenhouse gases by estimating the temperature rise that would be caused by a doubling of CO in the atmosphere compared with pre-industrial levels - as is likely to happen within 50 years, on current trends. For two decades, those estimates have run from 1.5C to 5C: a wide range. The new research narrowed that range to between 3C and 5C, by closely examining the biggest cause of uncertainty: clouds. 
The key was to ensure that the way clouds form in the real world was accurately represented in computer climate models, which are the only tool researchers have to predict future temperatures. When water evaporates from the oceans, the vapour can rise over nine miles to form rain clouds that reflect sunlight; or, it may rise just a few miles and drift back down without forming clouds. In reality, both processes occur and climate models encompassing this complexity predicted significantly higher future temperatures than those only including the nine-mile-high clouds. 
""Climate sceptics like to criticize climate models for getting things wrong and we are the first to admit they are not perfect,"" said Sherwood. ""But what we are finding is that the mistakes are being made by the models which predict less warming, not those that predict more."" He added: ""Sceptics may also point to the 'hiatus' of temperatures since the end of the 20th century, but there is increasing evidence that this inaptly named hiatus is not seen in other measures of the climate system and is almost certainly temporary."" 
Global average air temperatures have increased relatively slowly since a high point in 1998 caused by the ocean phenomenon El Nino, but observations show that heat is continuing to be trapped in increasing amounts by greenhouse gases, with over 90% disappearing into the oceans. 
Furthermore, a study in November 2013 suggested the ""pause"" may be largely an illusion resulting from the lack of temperature readings from polar regions, where warming is greatest. Sherwood accepts his team's work on the role of clouds cannot definitively rule out that future temperature rises will lie at the lower end of projections. ""But,"" he said, for that to be the case, ""one would need to invoke some new dimension to the problem involving a major missing ingredient for which we currently have no evidence. Such a thing is not out of the question but requires a lot of faith."" He added: ""Rises in global average temperatures of at least 4C by 2100 will have profound impacts on the world and the economies of many countries if we don't urgently start to curb our emissions."" 
",C2
"A Christian holiday signifying the birth of Jesus, Christmas is widely celebrated and enjoyed across the United States and the world. The holiday always falls on 25 December (regardless of the day of the week), and is typically accompanied by decorations, presents, and special meals.
Specifically, the legend behind Christmas (and the one that most children are told) is that Santa Claus, a bearded, hefty, jolly, and red-jacket-wearing old man who lives in the North Pole, spends the year crafting presents with his elves, or small, festive, excited Santa-assistants. All the children who behave throughout the year are admitted to the Good List, and will presumably receive their desired gifts on Christmas, while those who don't behave are placed on the Naughty List, and will presumably (although the matter is determined by parents) receive a lump of coal.
Santa Claus is said to fly around the Christmas sky in a sled powered by his magical reindeer, or cold-resistant, mythically powered, individually named animals, delivering presents to each child's house in the process. Santa is also expected to slide through chimneys to deliver these presents (homes not equipped with chimneys might ""leave the front door cracked open""), and children sometimes arrange cookies or other treats on a plate for him to enjoy.
Gifts are placed underneath a Christmas tree, or a pine tree that's decorated with ornaments and/or lights and is symbolic of the holiday. Additionally, smaller gifts may be placed inside a stocking, or a sock-shaped, holiday-specific piece of fabric that's generally hung on the mantle of a fireplace (homes without fireplaces might use the wall). A Christmas tree's ornaments, or hanging, typically spherical decorations, in addition to the mentioned lights, may be accompanied by a star, or a representation of the Star of Jerusalem that the Three Apostles followed while bringing Baby Jesus gifts and honoring him, in the Bible.
",C2
"Although primarily concerned with moral issues, Cockburn philosophical writings (which are taken here to include The Defence of Mr. Locke's Essay of Human Understanding (hereafter referred to as the Defence), Remarks upon some Writers and Remarks upon the Principles and Reasonings of Dr. Rutherforth's Essay) address a range of philosophical issues. In the Defence, she answers Burnet on a series of issues regarding the deficiencies of Locke's empiricism, which include not only moral knowledge, but also the knowledge humans can have of God's veracity and of the immortality of the human soul. There is also a broad range of topics addressed in her work Remarks upon some Writers, in which Cockburn begins by addressing several philosophical issues - necessity, the infinitude of space, and the nature and existence of spirits with regard to the notion of substance. The latter discussion revolves generally around epistemological concerns regarding the knowledge of real essences and the nature of substance, in which she argues that spirits must have extension of a sort in order to be proper substances. She makes this argument by appeal to a broadly Lockean view regarding substance.
However, it is her moral theory that is most prominently emphasized throughout her works. Cockburn was mainly concerned with grappling with the defects and strengths of some of the predominating issues in moral theory at this time. Cockburn's own position is an amalgam of three dominant strains of eighteenth-century morality: moral rationalism, moral fitness theory and moral sense theory. Moral rationalism is, broadly speaking, the view that morality is the result of a rational process, whereby the mind reasons about moral ideas and creates moral rules (although many thinkers, like Cockburn, argued that the mind, by this process, is actually in some way discovering eternal moral rules). Moral fitness theory is a rationalist theory that includes the notion that the human mind is able to grasp the various moral relations that result from the essential natures of things in the universe; e.g., the nature of humans and God creates a relation that necessitates the allegiance of humans to their superior (this view was made most famous by Samuel Clarke). Moral sense theory is the view that humans possess a special sensory ability that can determine, pre-rationally, what is good or evil (This view was made most famous by Shaftesbury and Hutcheson). However, for many theorists, like Cockburn, this sensory information is not definitive - but is seen as an aid to moralizing that can, and should, be corrected by reason.
Cockburn's earliest philosophical work, the Defence is a response to the work one of Locke's critics, Thomas Burnet. In a series of critical pamphlets, Burnet raised doubts concerning the tenability of Locke's epistemology as a foundation for, among other things, moral knowledge. In the Essay and other works, Locke had suggested that morality could be known by reason and had emphasized the demonstrative character of morality - thereby making a claim to the certainty with which moral ideas could be known. However, Locke never provided an explicit account of how fundamental moral ideas are derived. Burnet concludes that Locke's epistemology is simply insufficient to the task, and that moral ideas, on Locke's system, remain as uncertain as the ideas of God's nature and the immortality of the soul. Burnet uses his critique of Locke as the springboard for his own moral position, one best described as a brand of moral sense theory, in which conscience is the human capacity for empirically discerning the moral value of acts. In other words, for Burnet, one can, upon observing a given set of circumstances, know with immediate certainty whether that act is morally good or evil.",C2
"We generally think that the observations we make are able to justify some expectations or predictions about observations we have not yet made, as well as general claims that go beyond the observed. For example, the observation that bread of a certain appearance has thus far been nourishing seems to justify the expectation that the next similar piece of bread I eat will also be nourishing, as well as the claim that bread of this sort is generally nourishing. Such inferences from the observed to the unobserved, or to general laws, are known as ""inductive inferences"".
The original source of what has become known as the ""problem of induction"" is in Book 1, part iii, section 6 of A Treatise of Human Nature by David Hume, published in 1739. In 1748, Hume gave a shorter version of the argument in Section iv of An enquiry concerning human understanding. Throughout this article we will give references to the Treatise as ""T"", and the Enquiry as ""E"".
Hume asks on what grounds we come to our beliefs about the unobserved on the basis of inductive inferences. He presents an argument in the form of a dilemma which appears to rule out the possibility of any reasoning from the premises to the conclusion of an inductive inference. There are, he says, two possible types of arguments, ""demonstrative"" and ""probable"", but neither will serve. A demonstrative argument produces the wrong kind of conclusion, and a probable argument would be circular. Therefore, for Hume, the problem remains of how to explain why we form any conclusions that go beyond the past instances of which we have had experience (T. 1.3.6.10). Hume stresses that he is not disputing that we do draw such inferences. The challenge, as he sees it, is to understand the ""foundation"" of the inference--the ""logic"" or ""process of argument"" that it is based upon (E. 4.2.21). The problem of meeting this challenge, while evading Hume's argument against the possibility of doing so, has become known as ""the problem of induction"".
Hume's argument is one of the most famous in philosophy. A number of philosophers have attempted solutions to the problem, but a significant number have embraced his conclusion that it is insoluble. There is also a wide spectrum of opinion on the significance of the problem. Some have argued that Hume's argument does not establish any far-reaching skeptical conclusion, either because it was never intended to, or because the argument is in some way misformulated. Yet many have regarded it as one of the most profound philosophical challenges imaginable since it seems to call into question the justification of one of the most fundamental ways in which we form knowledge. Bertrand Russell, for example, expressed the view that if Hume's problem cannot be solved, ""there is no intellectual difference between sanity and insanity"" (Russell 1946: 699).
In this article, we will first examine Hume's own argument, provide a reconstruction of it, and then survey different responses to the problem which it poses.",C2
"Most hermeneutic fictionalists about some particular discourse hold that although we normally utter sentences within the discourse in a fictional spirit, we could, and perhaps sometimes do, use these sentences literally. For example, a mathematical fictionalist might hold that when we utter ""there are prime numbers"" in ordinary contexts we mean this in a fictional spirit, but add that when we utter this sentence in the philosophy room we sometimes intend to speak literally. But one can at least imagine a different kind of hermeneutic fictionalism. Take the case of discourse about fictional characters. A name like 'SpongeBob' is first introduced for the purposes of story telling and for making claims internal to the story; for example, the claim that SpongeBob lives in a pineapple under the sea. But there is disagreement about the proper account of the use of names of fictional entities extrafictive, non-story-telling contexts, e.g. in ""SpongeBob is a better role model than Superman"". Some philosophers hold that this 'extrafictive' use of fictional names shows that 'SpongeBob' has a reference outside the fiction (for example, that it refers to an abstract entity). Others hold that while 'SpongeBob' can be used meaningfully in such contexts, it is nonetheless, in such contexts, a mere non-referring empty name, alongside 'Zeus' and 'Vulcan'. But we can imagine a third kind of view, according to which names of fictional characters are, as it were, only meaningful inside the fiction. Anyone attracted to such a view must tell some special story about seeming extrafictive truths (Brock 2002). Similarly, and returning to fictionalism, one can imagine a fictionalist about some discourse who denies that the relevant sentences even can be meaningfully used outside the pretense; who holds that the sentences only have pretense-uses.
The view may sound farfetched. But Yablo (1998) comes close to suggesting a view of this sort when he says, after having motivated fictionalism about the use of names of cities, that he does not know what it would be to use ""Chicago exists"" more literally than he already does. Let us call the fictionalism according to which there is a literal use of the sentences in question with which the ordinary use contrasts use fictionalism; call the other meaning fictionalism. The distinction may correspond to Armour-Garb and Woodbridge's (2015) distinction between extrinsic and intrinsic pretense. Armour-Garb and Woodbridge say that what characterizes extrinsic pretense is that we could take the utterance made literally, whereas in cases of intrinsic pretense, ""the pretense is integral to the utterance saying anything at all"". Use fictionalism is arguably by far the more common doctrine. But it is worth mentioning meaning fictionalism as well, both because some fictionalists appear to endorse it, and because the distinction will be relevant to some of the arguments against fictionalism. Armour-Garb and Woodbridge call their own brand of fictionalism semantic and oppose what they call pragmatic accounts.
There are further distinctions in the general vicinity. Following Yablo (2001), one can distinguish between the following fictionalist views (about discourse about Xs):
Instrumentalism: the speaker is not ""really"" asserting anything, only pretending to do so.
Meta-fictionalism: the speaker is ""really"" asserting that according to a certain fiction, the Xs are so and so.
Object-fictionalism: the speaker is ""really"" asserting that the world is in a certain condition, namely, the condition it needs to be in to make it true in the relevant fiction that the Xs are so and so.
Figuralism: the speaker is ""really"" asserting that something is in a certain condition, but perhaps not the world; the Xs are functioning as representational aids in a figurative description of the Ys, where the Ys may themselves be representational aids invoked to help us describe still further objects.
Let us take number discourse as our example, and consider these fictionalist views as applied to number discourse. The instrumentalist says that in an utterance of ""the number of apples is two"", the speaker is merely pretending to assert something; nothing is really asserted. The instrumentalist does not present an alternative account of what the speaker is doing. The metafictionalist says that something is asserted along the lines of: according to the number fiction, the number of apples is two. The object fictionalist says that what is asserted is something non-number-involving about the real world -- something which would make it true in the fiction that the number of apples is two: that there is an apple x and an apple y such that x and y are distinct and nothing distinct from both x and y is an apple. The characteristic objects of the discourse, the numbers, are mere aids we use to make utterances about how things stand in the real world. Yablo's own preferred view, figuralism, is supposed to be a close cousin of object fictionalism, but with an added twist. Figuralism does not differ from object fictionalism in what it says about the example used so far. The differences only show up when we are considering utterances intuitively about these props themselves, the numbers, such as ""7 is smaller than 11"". Sometimes, Yablo says, numbers -- and other props -- are used as mere representational aids, but sometimes they also function as things represented. (He provides as a comparison ""pinpricks of conscience register less than pangs of conscience."") In a typical utterance of ""the number of apples is two"", the number functions as a representational aid. But in ""there are numbers"" as used by the platonist, numbers function as things represented. And in ""the number of even primes is zero"", as a nominalist can be envisaged to use it when doing philosophy, saying something that given her philosophical views is true, they function both as representational aids (""number"") and as things represented (""even prime""). (Compare also the catalogue of fictionalist views in Kalderon 2005a, ch. 3.)",C2
"When you see the word Amazon, what's the first thing that springs to mind - the world's biggest forest, the longest river or the largest internet retailer - and which do you consider most important? 
These questions have risen to the fore in an arcane, but hugely important, debate about how to redraw the boundaries of the internet. Brazil and Peru have lodged objections to a bid made by the US e-commerce giant for a prime new piece of cyberspace: "".amazon"". 
The Seattle-based company has applied for its brand to be a top-level domain name (currently "".com""), but the South American governments argue this would prevent the use of this internet address for environmental protection, the promotion of indigenous rights and other public interest uses. 
Along with dozens of other disputed claims to names, including "".patagonia"" and "".shangrila "", the issue cuts to the heart of debates about the purpose and governance of the internet. 
Until now, the differences between commercial, governmental and other types of identity were easily distinguished in every internet address by "".com"", "".gov"" and 20 other categories. 
But these categories - or generic top-level domains (gTLDs) as they are technically known - are about to undergo the biggest expansion since the start of the worldwide web. 
The Internet Corporation for Assigned Names and Numbers (ICANN) - a US-based non-profit organization that plays a key role in cyberspace governance - has received bids (each reportedly worth almost $200,000) for hundreds of new gTLDs to add to the existing 22. 
Amazon has applied for dozens of new domains, including "".shop "", "".song"", "".book"" and "".kindle . But its most contentious application is for its own brand. 
Brazil and Peru have called for the "".amazon"" application to be withdrawn, saying a private company should not be assigned a name that denotes an important geographical area that spans their territories and is also used for certain regions and cross-border organizations. ""Allowing private companies to register geographical names as gTLDs to reinforce their brand strategy or to profit from the meaning of these names does not serve, in our view, the public interest,"" the Brazilian Ministry of Science and Technology said. 
Brazil said its views were endorsed last month by other members of the Amazon Cooperation Treaty (Bolivia, Colombia, Ecuador, Guyana, Suriname and Venezuela). 
Dozens of other protests have also been registered over proposed top-level domains that take geographical, cultural or contested brand names. 
Argentina has lodged an expression of its unhappiness that the US outdoor clothing retailer, Patagonia, is claiming a domain name that has been known far longer as a region of spectacular beauty that also has its own parliament. ""Argentina rejects the "".patagonia"" request for a new generic top-level domain,"" the government notes in an appeal. ""Patagonia is a relevant region for the country's economy because it has oil, fishing, mining and agriculture resources. It is also a region with a vibrant local community and it is a major tourist destination."" 
Less convincingly, China has disputed the domain "".shangrila"", which is proposed by a hotel group of the same name. The authorities in Beijing say the ""shangri-la"" label belongs to a region in Yunnan province, although it was only renamed as such in 2001 (long after the hotel group was formed) so that the local community could cash in on the fame of the fictional paradise depicted in the novel, Lost Horizon, by British author James Hilton. 
At a conference in April in Beijing, ICANN's Governmental Advisory Committee - the primary voice of national governments within the institution - recommended a freeze on disputed proposals. They are expected to be discussed again at a meeting in Durban in July. The first approved domain names should be in use before the end of 2013.
",C2
"The Chinese Foreign Ministry demanded Tuesday that CNN's Jack Cafferty apologize for remarks he made last week, in which he called the Chinese goons and thugs and said products manufactured in China are junk. 
 Cafferty used the microphone in his hands to slander China and the Chinese people -LRB- and -RRB- seriously violated professional ethics of journalism and human conscience, Foreign Ministry spokeswoman Jiang Yu said Tuesday, according to China's state-run Xinhua news agency.
She said Cafferty's remarks reflected his arrogance, ignorance and hostility towards the Chinese people, ignited indignation of Chinese -LRB- at -RRB- home and abroad and will be condemned by those who safeguard justice around the world. 
CNN issued a statement Tuesday saying: We are aware of concerns about Jack Cafferty's comments related to China in the context of the upcoming Olympics, which were broadcast on The Situation Room on April 9, 2008.
 CNN would like to clarify that it was not Mr. Cafferty's, nor CNN's, intent to cause offense to the Chinese people, and -LSB- CNN -RSB- would apologize to anyone who has interpreted the comments in this way.
 CNN is a network that reports the news in an objective and balanced fashion. However, as part of our coverage we also employ commentators who provide robust opinions that generate debate.
 On this occasion Jack was offering his strongly held opinion of the Chinese government, not the Chinese people -- a point he subsequently clarified on The Situation Room on April 14.
 It should be noted that over many years, Jack Cafferty has expressed critical comments on many governments, including the U.S. government and its leaders. 
Cafferty, who appears daily on CNN's The Situation Room, made the remarks as host Wolf Blitzer was comparing today's China to that of 20 or 30 years ago.
 I do n't know if China is any different, but our relationship with China is certainly different, Cafferty said. We 're in hock to the Chinese up to our eyeballs because of the war in Iraq, for one thing. They 're holding hundreds of billions of dollars worth of our paper. We are also running hundreds of billions of dollarsworth of trade deficits with them, as we continue to import their junk with the lead paint on them and the poisoned pet food and export, you know, jobs to places where you can pay workers a dollar a month to turn out the stuff that we 're buying from Wal-Mart.
 So I think our relationship with China has certainly changed, he said. I think they 're basically the same bunch of goons and thugs they 've been for the last 50 years. 
He issued a clarification of his remarks on Monday's Situation Room, saying that by goons and thugs, he meant the Chinese government, not the Chinese people. It was unclear whether China's Foreign Ministry was aware of the clarification when it held the Tuesday news conference.
In the days following his remarks, however, the Legal Immigrant Association launched an online petition condemning his statements as racist and despicable and demanding that CNN discipline Cafferty and apologize to the Chinese people. Nearly 45,000 people had signed it as of Tuesday afternoon.
In the petition, the association describes itself as a leading organization of legal immigrants mainly comprised of people from China. According to its Web site, the nonprofit group is based in Santa Clara, California, and was founded in 2007 as an organization dedicated to the social well-being of employment-based immigrant professionals. 
The state-run English-language newspaper China Daily also said in an editorial Tuesday that an apology is called for, calling Cafferty pathetic and noting, it is rare for the world audience to hear such a blatant discrimination against an ethnic group of people with such a derogatory connotation. 
Others angered by Cafferty's remarks were urging a boycott of CNN's advertisers. E-mail to a friend
",C2
